                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    208,                 3.2667,                 3.1834,                 1.8062,                 0.3945,                    0.5,                0.38361,                0.12869,                  3.047,                 2.7393,                  1.866,              0.0010199,              0.0010199,              0.0010199
                    209,                 3.6543,                 4.8241,                 2.1515,                 0.3945,                    0.5,                0.38361,                0.12869,                  3.047,                 2.7393,                  1.866,              0.0010195,              0.0010195,              0.0010195
                    210,                 2.8556,                 2.9662,                 1.6242,                 0.3945,                    0.5,                0.38361,                0.12869,                  3.047,                 2.7393,                  1.866,               0.001019,               0.001019,               0.001019
                    211,                 3.4592,                 3.2942,                 1.5859,                 0.3945,                    0.5,                0.38361,                0.12869,                  3.047,                 2.7393,                  1.866,              0.0010186,              0.0010186,              0.0010186
                    212,                 4.1927,                 4.4483,                 1.7476,                0.55834,                   0.25,                0.26851,                0.12293,                 2.9865,                 2.7691,                 1.8368,              0.0010182,              0.0010182,              0.0010182
                    213,                 3.1986,                 3.4444,                 1.9608,                0.55834,                   0.25,                0.26851,                0.12293,                 2.9865,                 2.7691,                 1.8368,              0.0010177,              0.0010177,              0.0010177
                    214,                 3.0861,                 3.2469,                 1.6629,                0.55834,                   0.25,                0.26851,                0.12293,                 2.9865,                 2.7691,                 1.8368,              0.0010173,              0.0010173,              0.0010173
                    215,                 4.5064,                 4.2011,                 2.0261,                0.55834,                   0.25,                0.26851,                0.12293,                 2.9865,                 2.7691,                 1.8368,              0.0010168,              0.0010168,              0.0010168
                    216,                 2.9176,                 4.5456,                 1.5894,                0.82267,                  0.125,                0.38389,                0.12231,                 2.9739,                 2.7005,                 1.7745,              0.0010164,              0.0010164,              0.0010164
                    217,                 2.9455,                 4.1114,                 1.8229,                0.82267,                  0.125,                0.38389,                0.12231,                 2.9739,                 2.7005,                 1.7745,               0.001016,               0.001016,               0.001016
                    218,                 2.7468,                 3.1798,                 1.5499,                0.82267,                  0.125,                0.38389,                0.12231,                 2.9739,                 2.7005,                 1.7745,              0.0010155,              0.0010155,              0.0010155
                    219,                 2.9389,                  3.585,                 1.9165,                0.82267,                  0.125,                0.38389,                0.12231,                 2.9739,                 2.7005,                 1.7745,              0.0010151,              0.0010151,              0.0010151
                    220,                 3.6835,                 3.1654,                  1.733,                0.88646,                   0.25,                0.39541,                0.07711,                 2.9733,                 2.6032,                 1.7585,              0.0010146,              0.0010146,              0.0010146
                    221,                 3.1289,                 2.9243,                 1.7018,                0.88646,                   0.25,                0.39541,                0.07711,                 2.9733,                 2.6032,                 1.7585,              0.0010142,              0.0010142,              0.0010142
                    222,                 3.0185,                 2.9071,                 1.7625,                0.88646,                   0.25,                0.39541,                0.07711,                 2.9733,                 2.6032,                 1.7585,              0.0010138,              0.0010138,              0.0010138
                    223,                  3.392,                 4.1152,                  1.463,                0.88646,                   0.25,                0.39541,                0.07711,                 2.9733,                 2.6032,                 1.7585,              0.0010133,              0.0010133,              0.0010133
                    224,                 3.3344,                 3.3128,                  1.511,                 0.9696,                   0.25,                0.39644,                0.06005,                 2.9815,                 2.4844,                 1.7493,              0.0010129,              0.0010129,              0.0010129
                    225,                  3.622,                 3.5961,                  2.366,                 0.9696,                   0.25,                0.39644,                0.06005,                 2.9815,                 2.4844,                 1.7493,              0.0010124,              0.0010124,              0.0010124
                    226,                 2.9819,                 2.8208,                 1.6505,                 0.9696,                   0.25,                0.39644,                0.06005,                 2.9815,                 2.4844,                 1.7493,               0.001012,               0.001012,               0.001012
                    227,                 4.0557,                  3.817,                 2.8772,                 0.9696,                   0.25,                0.39644,                0.06005,                 2.9815,                 2.4844,                 1.7493,              0.0010116,              0.0010116,              0.0010116
                    228,                 3.5369,                 3.1607,                 2.0166,                  0.863,                  0.125,                0.13244,                0.04973,                 2.6263,                 2.3789,                 1.7265,              0.0010111,              0.0010111,              0.0010111
                    229,                 2.9183,                 3.1171,                 1.5829,                  0.863,                  0.125,                0.13244,                0.04973,                 2.6263,                 2.3789,                 1.7265,              0.0010107,              0.0010107,              0.0010107
                    230,                 3.4603,                 3.4473,                 2.4624,                  0.863,                  0.125,                0.13244,                0.04973,                 2.6263,                 2.3789,                 1.7265,              0.0010103,              0.0010103,              0.0010103
                    231,                 2.8451,                 3.1649,                 1.6178,                  0.863,                  0.125,                0.13244,                0.04973,                 2.6263,                 2.3789,                 1.7265,              0.0010098,              0.0010098,              0.0010098
                    232,                 3.0191,                 3.3838,                 1.6377,                0.87214,                  0.125,                 0.1938,                0.07413,                 2.7474,                 2.4041,                 1.7583,              0.0010094,              0.0010094,              0.0010094
                    233,                 3.8221,                 3.9521,                 2.7604,                0.87214,                  0.125,                 0.1938,                0.07413,                 2.7474,                 2.4041,                 1.7583,              0.0010089,              0.0010089,              0.0010089
                    234,                 3.3122,                 3.0325,                 1.8989,                0.87214,                  0.125,                 0.1938,                0.07413,                 2.7474,                 2.4041,                 1.7583,              0.0010085,              0.0010085,              0.0010085
                    235,                 4.3401,                 6.2258,                 2.7893,                0.87214,                  0.125,                 0.1938,                0.07413,                 2.7474,                 2.4041,                 1.7583,              0.0010081,              0.0010081,              0.0010081
                    236,                 3.2631,                 3.3954,                 2.5766,                0.80924,                  0.125,                0.07347,                0.02378,                 3.6012,                 2.7162,                  1.904,              0.0010076,              0.0010076,              0.0010076
                    237,                 3.0753,                  2.476,                 1.6132,                0.80924,                  0.125,                0.07347,                0.02378,                 3.6012,                 2.7162,                  1.904,              0.0010072,              0.0010072,              0.0010072
                    238,                 3.3998,                  3.918,                 2.1686,                0.80924,                  0.125,                0.07347,                0.02378,                 3.6012,                 2.7162,                  1.904,              0.0010067,              0.0010067,              0.0010067
                    239,                 2.9887,                 3.9119,                 1.5246,                0.80924,                  0.125,                0.07347,                0.02378,                 3.6012,                 2.7162,                  1.904,              0.0010063,              0.0010063,              0.0010063
                    240,                 4.7421,                 3.1918,                 1.8586,                0.00462,                  0.375,                0.05656,                0.01264,                 3.5965,                  2.998,                 1.9241,              0.0010059,              0.0010059,              0.0010059
                    241,                 2.9707,                 3.4935,                 2.0936,                0.00462,                  0.375,                0.05656,                0.01264,                 3.5965,                  2.998,                 1.9241,              0.0010054,              0.0010054,              0.0010054
                    242,                 4.4323,                 3.4819,                 1.8212,                0.00462,                  0.375,                0.05656,                0.01264,                 3.5965,                  2.998,                 1.9241,               0.001005,               0.001005,               0.001005
                    243,                 3.3905,                 3.3452,                 1.7164,                0.00462,                  0.375,                0.05656,                0.01264,                 3.5965,                  2.998,                 1.9241,              0.0010045,              0.0010045,              0.0010045
                    244,                 3.5775,                 3.0524,                 1.8942,                0.80905,                  0.125,                  0.105,                0.02797,                 3.3053,                  2.988,                 1.8625,              0.0010041,              0.0010041,              0.0010041
                    245,                 2.6513,                 3.0368,                 1.6642,                0.80905,                  0.125,                  0.105,                0.02797,                 3.3053,                  2.988,                 1.8625,              0.0010037,              0.0010037,              0.0010037
                    246,                 3.5395,                 2.8625,                 1.5263,                0.80905,                  0.125,                  0.105,                0.02797,                 3.3053,                  2.988,                 1.8625,              0.0010032,              0.0010032,              0.0010032
                    247,                 2.9044,                 4.2154,                 1.9868,                0.80905,                  0.125,                  0.105,                0.02797,                 3.3053,                  2.988,                 1.8625,              0.0010028,              0.0010028,              0.0010028
                    248,                 2.8984,                 2.7774,                 1.9711,                0.87173,                   0.25,                0.32576,                0.10106,                 2.7928,                 2.9634,                 1.7882,              0.0010023,              0.0010023,              0.0010023
                    249,                 4.2515,                 2.9135,                 1.7447,                0.87173,                   0.25,                0.32576,                0.10106,                 2.7928,                 2.9634,                 1.7882,              0.0010019,              0.0010019,              0.0010019
                    250,                 3.0214,                 2.7719,                  1.653,                0.87173,                   0.25,                0.32576,                0.10106,                 2.7928,                 2.9634,                 1.7882,              0.0010015,              0.0010015,              0.0010015
                    251,                 3.5776,                 2.8707,                 2.0105,                0.87173,                   0.25,                0.32576,                0.10106,                 2.7928,                 2.9634,                 1.7882,               0.001001,               0.001001,               0.001001
                    252,                 3.8618,                 3.2313,                 2.0978,                0.87176,                   0.25,                0.36595,                0.15473,                 2.6628,                 2.7467,                 1.8112,              0.0010006,              0.0010006,              0.0010006
                    253,                 3.1419,                  3.175,                 2.3431,                0.87176,                   0.25,                0.36595,                0.15473,                 2.6628,                 2.7467,                 1.8112,              0.0010001,              0.0010001,              0.0010001
                    254,                 2.9547,                 3.4792,                 1.8927,                0.87176,                   0.25,                0.36595,                0.15473,                 2.6628,                 2.7467,                 1.8112,             0.00099969,             0.00099969,             0.00099969
                    255,                 2.6892,                  2.913,                 1.7876,                0.87176,                   0.25,                0.36595,                0.15473,                 2.6628,                 2.7467,                 1.8112,             0.00099925,             0.00099925,             0.00099925
                    256,                 3.1979,                 3.2865,                 2.2486,                0.84705,                   0.25,                0.29979,                0.11613,                 2.8886,                 2.6672,                 1.8155,             0.00099881,             0.00099881,             0.00099881
                    257,                 2.9364,                 3.3653,                 2.1656,                0.84705,                   0.25,                0.29979,                0.11613,                 2.8886,                 2.6672,                 1.8155,             0.00099837,             0.00099837,             0.00099837
                    258,                 3.5849,                 3.0941,                 1.6831,                0.84705,                   0.25,                0.29979,                0.11613,                 2.8886,                 2.6672,                 1.8155,             0.00099793,             0.00099793,             0.00099793
                    259,                 3.1126,                 2.8988,                 2.1538,                0.84705,                   0.25,                0.29979,                0.11613,                 2.8886,                 2.6672,                 1.8155,             0.00099749,             0.00099749,             0.00099749
                    260,                 3.2627,                 2.9562,                 2.2532,                0.87486,                   0.25,                0.38458,                0.12487,                 2.8754,                 2.4736,                 1.7759,             0.00099705,             0.00099705,             0.00099705
                    261,                 2.6782,                 2.5689,                 1.5499,                0.87486,                   0.25,                0.38458,                0.12487,                 2.8754,                 2.4736,                 1.7759,             0.00099661,             0.00099661,             0.00099661
                    262,                  3.134,                 3.3962,                 2.1549,                0.87486,                   0.25,                0.38458,                0.12487,                 2.8754,                 2.4736,                 1.7759,             0.00099617,             0.00099617,             0.00099617
                    263,                 2.6792,                 4.6672,                  1.548,                0.87486,                   0.25,                0.38458,                0.12487,                 2.8754,                 2.4736,                 1.7759,             0.00099573,             0.00099573,             0.00099573
                    264,                 3.2153,                 3.4832,                 1.6632,                 0.6088,                  0.375,                 0.3241,                0.14499,                 2.6772,                 2.3294,                 1.7123,             0.00099529,             0.00099529,             0.00099529
                    265,                 2.6069,                 2.4607,                 1.5318,                 0.6088,                  0.375,                 0.3241,                0.14499,                 2.6772,                 2.3294,                 1.7123,             0.00099485,             0.00099485,             0.00099485
                    266,                 3.2825,                 3.1355,                 1.5251,                 0.6088,                  0.375,                 0.3241,                0.14499,                 2.6772,                 2.3294,                 1.7123,             0.00099441,             0.00099441,             0.00099441
                    267,                 2.8142,                 3.2753,                 1.9628,                 0.6088,                  0.375,                 0.3241,                0.14499,                 2.6772,                 2.3294,                 1.7123,             0.00099397,             0.00099397,             0.00099397
                    268,                  3.228,                 2.6258,                  1.868,                0.68051,                  0.375,                0.25221,                0.14359,                 2.7376,                 2.3698,                 1.7034,             0.00099353,             0.00099353,             0.00099353
                    269,                 3.2367,                 2.8814,                 1.8383,                0.68051,                  0.375,                0.25221,                0.14359,                 2.7376,                 2.3698,                 1.7034,             0.00099309,             0.00099309,             0.00099309
                    270,                 3.4941,                 5.0846,                 2.2068,                0.68051,                  0.375,                0.25221,                0.14359,                 2.7376,                 2.3698,                 1.7034,             0.00099265,             0.00099265,             0.00099265
                    271,                 2.8295,                 2.9563,                 1.5528,                0.68051,                  0.375,                0.25221,                0.14359,                 2.7376,                 2.3698,                 1.7034,             0.00099221,             0.00099221,             0.00099221
                    272,                 3.8053,                 2.8449,                 2.1053,                0.52041,                    0.5,                0.60343,                0.25332,                 2.8778,                 2.4607,                  1.737,             0.00099177,             0.00099177,             0.00099177
                    273,                 2.9347,                 3.0927,                 1.9923,                0.52041,                    0.5,                0.60343,                0.25332,                 2.8778,                 2.4607,                  1.737,             0.00099133,             0.00099133,             0.00099133
                    274,                 3.3866,                 3.1505,                 1.6926,                0.52041,                    0.5,                0.60343,                0.25332,                 2.8778,                 2.4607,                  1.737,             0.00099089,             0.00099089,             0.00099089
                    275,                 3.0367,                 3.2799,                 1.5891,                0.52041,                    0.5,                0.60343,                0.25332,                 2.8778,                 2.4607,                  1.737,             0.00099045,             0.00099045,             0.00099045
                    276,                 3.7077,                 3.0186,                 1.7379,                0.44761,                0.41525,                 0.3594,                0.18545,                 2.7802,                  2.165,                 1.6876,             0.00099001,             0.00099001,             0.00099001
                    277,                 3.0783,                 2.8317,                 1.5952,                0.44761,                0.41525,                 0.3594,                0.18545,                 2.7802,                  2.165,                 1.6876,             0.00098957,             0.00098957,             0.00098957
                    278,                 2.2989,                 3.0808,                 1.5687,                0.44761,                0.41525,                 0.3594,                0.18545,                 2.7802,                  2.165,                 1.6876,             0.00098913,             0.00098913,             0.00098913
                    279,                 2.7897,                 2.7004,                 1.5302,                0.44761,                0.41525,                 0.3594,                0.18545,                 2.7802,                  2.165,                 1.6876,             0.00098869,             0.00098869,             0.00098869
                    280,                 3.0672,                 2.5731,                 1.6606,                 0.7665,                  0.375,                0.43661,                 0.1928,                 2.5886,                 2.1418,                 1.6363,             0.00098825,             0.00098825,             0.00098825
                    281,                 2.9171,                 2.8981,                 1.7063,                 0.7665,                  0.375,                0.43661,                 0.1928,                 2.5886,                 2.1418,                 1.6363,             0.00098781,             0.00098781,             0.00098781
                    282,                 2.6975,                 2.4196,                 1.4228,                 0.7665,                  0.375,                0.43661,                 0.1928,                 2.5886,                 2.1418,                 1.6363,             0.00098737,             0.00098737,             0.00098737
                    283,                 3.1902,                 2.4608,                 1.9058,                 0.7665,                  0.375,                0.43661,                 0.1928,                 2.5886,                 2.1418,                 1.6363,             0.00098693,             0.00098693,             0.00098693
                    284,                 2.2333,                 3.2192,                 1.6374,                0.70737,                  0.375,                0.38758,                0.13421,                  2.564,                 2.2641,                 1.6421,             0.00098649,             0.00098649,             0.00098649
                    285,                 3.4965,                 3.6069,                  1.536,                0.70737,                  0.375,                0.38758,                0.13421,                  2.564,                 2.2641,                 1.6421,             0.00098605,             0.00098605,             0.00098605
                    286,                 3.7967,                 2.9862,                  1.855,                0.70737,                  0.375,                0.38758,                0.13421,                  2.564,                 2.2641,                 1.6421,             0.00098561,             0.00098561,             0.00098561
                    287,                  2.836,                 2.9546,                 1.6756,                0.70737,                  0.375,                0.38758,                0.13421,                  2.564,                 2.2641,                 1.6421,             0.00098517,             0.00098517,             0.00098517
                    288,                 3.3617,                 2.6114,                 1.6615,                0.63122,                   0.25,                 0.4169,                 0.1363,                 2.7356,                 2.3449,                 1.6973,             0.00098473,             0.00098473,             0.00098473
                    289,                 3.4591,                 2.7622,                 1.9351,                0.63122,                   0.25,                 0.4169,                 0.1363,                 2.7356,                 2.3449,                 1.6973,             0.00098429,             0.00098429,             0.00098429
                    290,                 3.8246,                 2.6067,                 1.7767,                0.63122,                   0.25,                 0.4169,                 0.1363,                 2.7356,                 2.3449,                 1.6973,             0.00098385,             0.00098385,             0.00098385
                    291,                 3.3211,                 2.9716,                 1.9518,                0.63122,                   0.25,                 0.4169,                 0.1363,                 2.7356,                 2.3449,                 1.6973,             0.00098341,             0.00098341,             0.00098341
                    292,                  2.618,                 2.6602,                 1.7503,                0.44336,                   0.25,                0.46307,                0.13955,                 2.6485,                 2.1965,                 1.7064,             0.00098297,             0.00098297,             0.00098297
                    293,                 2.9346,                 2.8472,                 1.7444,                0.44336,                   0.25,                0.46307,                0.13955,                 2.6485,                 2.1965,                 1.7064,             0.00098253,             0.00098253,             0.00098253
                    294,                 3.1309,                 2.7839,                 1.9806,                0.44336,                   0.25,                0.46307,                0.13955,                 2.6485,                 2.1965,                 1.7064,             0.00098209,             0.00098209,             0.00098209
                    295,                 3.7412,                 3.1349,                   1.87,                0.44336,                   0.25,                0.46307,                0.13955,                 2.6485,                 2.1965,                 1.7064,             0.00098165,             0.00098165,             0.00098165
                    296,                 2.5706,                  3.095,                 1.6111,                0.69333,                   0.25,                0.44292,                 0.1488,                 2.7412,                 2.0995,                 1.7525,             0.00098121,             0.00098121,             0.00098121
                    297,                 2.4672,                 2.3329,                 1.5937,                0.69333,                   0.25,                0.44292,                 0.1488,                 2.7412,                 2.0995,                 1.7525,             0.00098077,             0.00098077,             0.00098077
                    298,                 2.9662,                 2.4026,                 1.3986,                0.69333,                   0.25,                0.44292,                 0.1488,                 2.7412,                 2.0995,                 1.7525,             0.00098033,             0.00098033,             0.00098033
                    299,                 3.1158,                  3.691,                 2.1693,                0.69333,                   0.25,                0.44292,                 0.1488,                 2.7412,                 2.0995,                 1.7525,             0.00097989,             0.00097989,             0.00097989
                    300,                 4.1392,                 3.5749,                 2.3514,                0.61434,                  0.125,                0.39752,                0.11412,                 2.7068,                 2.2639,                 1.8132,             0.00097945,             0.00097945,             0.00097945
                    301,                  3.317,                 4.2968,                 2.2172,                0.61434,                  0.125,                0.39752,                0.11412,                 2.7068,                 2.2639,                 1.8132,             0.00097901,             0.00097901,             0.00097901
                    302,                 3.1034,                 2.5085,                 1.8522,                0.61434,                  0.125,                0.39752,                0.11412,                 2.7068,                 2.2639,                 1.8132,             0.00097857,             0.00097857,             0.00097857
                    303,                  2.762,                 2.7437,                  2.017,                0.61434,                  0.125,                0.39752,                0.11412,                 2.7068,                 2.2639,                 1.8132,             0.00097813,             0.00097813,             0.00097813
                    304,                 3.3289,                   2.34,                 1.5639,                0.52499,                  0.375,                0.45988,                0.15026,                 2.6829,                 2.2424,                 1.8482,             0.00097769,             0.00097769,             0.00097769
                    305,                 3.5984,                 2.4506,                 1.4662,                0.52499,                  0.375,                0.45988,                0.15026,                 2.6829,                 2.2424,                 1.8482,             0.00097725,             0.00097725,             0.00097725
                    306,                 2.8656,                 3.4448,                 1.8019,                0.52499,                  0.375,                0.45988,                0.15026,                 2.6829,                 2.2424,                 1.8482,             0.00097681,             0.00097681,             0.00097681
                    307,                 2.5614,                 2.3522,                 1.7328,                0.52499,                  0.375,                0.45988,                0.15026,                 2.6829,                 2.2424,                 1.8482,             0.00097637,             0.00097637,             0.00097637
                    308,                  3.006,                 2.4728,                 1.9883,                0.40717,                0.26602,                0.45363,                0.14429,                 2.6516,                 2.2491,                 1.8302,             0.00097593,             0.00097593,             0.00097593
                    309,                 3.0544,                 2.5553,                 1.6666,                0.40717,                0.26602,                0.45363,                0.14429,                 2.6516,                 2.2491,                 1.8302,             0.00097549,             0.00097549,             0.00097549
                    310,                 2.7105,                 3.1763,                 1.8912,                0.40717,                0.26602,                0.45363,                0.14429,                 2.6516,                 2.2491,                 1.8302,             0.00097505,             0.00097505,             0.00097505
                    311,                 2.4135,                 2.7776,                 1.9504,                0.40717,                0.26602,                0.45363,                0.14429,                 2.6516,                 2.2491,                 1.8302,             0.00097461,             0.00097461,             0.00097461
                    312,                 3.1258,                 2.9744,                 2.1614,                0.18151,                0.35039,                0.37042,                0.12641,                 2.5922,                 2.2629,                 1.7929,             0.00097417,             0.00097417,             0.00097417
                    313,                 2.6466,                 2.3127,                 1.6076,                0.18151,                0.35039,                0.37042,                0.12641,                 2.5922,                 2.2629,                 1.7929,             0.00097373,             0.00097373,             0.00097373
                    314,                 2.5962,                 2.4112,                 1.6643,                0.18151,                0.35039,                0.37042,                0.12641,                 2.5922,                 2.2629,                 1.7929,             0.00097329,             0.00097329,             0.00097329
                    315,                 2.3768,                 2.2239,                 1.6399,                0.18151,                0.35039,                0.37042,                0.12641,                 2.5922,                 2.2629,                 1.7929,             0.00097285,             0.00097285,             0.00097285
                    316,                 3.0119,                 2.4135,                 1.6749,                 0.3591,                0.61168,                0.45687,                0.13002,                 2.6655,                 2.3607,                 1.7705,             0.00097241,             0.00097241,             0.00097241
                    317,                 3.0051,                 2.9754,                 1.9945,                 0.3591,                0.61168,                0.45687,                0.13002,                 2.6655,                 2.3607,                 1.7705,             0.00097197,             0.00097197,             0.00097197
                    318,                 2.4916,                 2.5408,                 1.3978,                 0.3591,                0.61168,                0.45687,                0.13002,                 2.6655,                 2.3607,                 1.7705,             0.00097153,             0.00097153,             0.00097153
                    319,                 2.5459,                  2.766,                 1.9158,                 0.3591,                0.61168,                0.45687,                0.13002,                 2.6655,                 2.3607,                 1.7705,             0.00097109,             0.00097109,             0.00097109
                    320,                 2.6018,                 2.3163,                 1.8237,                0.35947,                  0.625,                0.49632,                0.17747,                 2.6543,                 2.0242,                 1.7392,             0.00097065,             0.00097065,             0.00097065
                    321,                 2.6686,                 2.4475,                 2.0233,                0.35947,                  0.625,                0.49632,                0.17747,                 2.6543,                 2.0242,                 1.7392,             0.00097021,             0.00097021,             0.00097021
                    322,                 2.5552,                 2.7499,                 1.7911,                0.35947,                  0.625,                0.49632,                0.17747,                 2.6543,                 2.0242,                 1.7392,             0.00096977,             0.00096977,             0.00096977
                    323,                 2.6515,                 2.8627,                 1.7367,                0.35947,                  0.625,                0.49632,                0.17747,                 2.6543,                 2.0242,                 1.7392,             0.00096933,             0.00096933,             0.00096933
                    324,                 2.9907,                 2.1217,                 1.6391,                0.32019,                  0.625,                0.59637,                0.18298,                 2.5514,                 1.8927,                 1.7058,             0.00096889,             0.00096889,             0.00096889
                    325,                 3.7264,                 2.2686,                 1.6281,                0.32019,                  0.625,                0.59637,                0.18298,                 2.5514,                 1.8927,                 1.7058,             0.00096845,             0.00096845,             0.00096845
                    326,                 2.2261,                 2.3521,                 1.5449,                0.32019,                  0.625,                0.59637,                0.18298,                 2.5514,                 1.8927,                 1.7058,             0.00096801,             0.00096801,             0.00096801
                    327,                 4.1841,                 3.0695,                 1.6259,                0.32019,                  0.625,                0.59637,                0.18298,                 2.5514,                 1.8927,                 1.7058,             0.00096757,             0.00096757,             0.00096757
                    328,                  2.701,                 2.4111,                 1.7613,                0.47456,                  0.625,                0.58013,                0.25007,                 2.4044,                  1.794,                 1.6587,             0.00096713,             0.00096713,             0.00096713
                    329,                 3.8118,                 2.9175,                 1.9149,                0.47456,                  0.625,                0.58013,                0.25007,                 2.4044,                  1.794,                 1.6587,             0.00096669,             0.00096669,             0.00096669
                    330,                 3.2503,                 3.3599,                 1.7497,                0.47456,                  0.625,                0.58013,                0.25007,                 2.4044,                  1.794,                 1.6587,             0.00096625,             0.00096625,             0.00096625
                    331,                 2.6831,                 2.1411,                 1.7576,                0.47456,                  0.625,                0.58013,                0.25007,                 2.4044,                  1.794,                 1.6587,             0.00096581,             0.00096581,             0.00096581
                    332,                 2.8641,                 2.2059,                 1.8211,                0.42036,                0.59927,                0.74591,                0.29641,                  2.394,                 1.8651,                 1.6552,             0.00096537,             0.00096537,             0.00096537
                    333,                 2.4864,                 2.4323,                 1.6194,                0.42036,                0.59927,                0.74591,                0.29641,                  2.394,                 1.8651,                 1.6552,             0.00096493,             0.00096493,             0.00096493
                    334,                 2.7684,                 2.7673,                 1.8074,                0.42036,                0.59927,                0.74591,                0.29641,                  2.394,                 1.8651,                 1.6552,             0.00096449,             0.00096449,             0.00096449
                    335,                 3.4483,                 2.4995,                 1.4886,                0.42036,                0.59927,                0.74591,                0.29641,                  2.394,                 1.8651,                 1.6552,             0.00096405,             0.00096405,             0.00096405
                    336,                 2.8503,                 2.5405,                 1.6935,                0.27555,                  0.625,                0.63232,                 0.2279,                 2.7448,                 1.9403,                 1.7105,             0.00096361,             0.00096361,             0.00096361
                    337,                 2.5103,                 1.8547,                 1.4703,                0.27555,                  0.625,                0.63232,                 0.2279,                 2.7448,                 1.9403,                 1.7105,             0.00096317,             0.00096317,             0.00096317
                    338,                 2.6296,                 2.9849,                 1.8346,                0.27555,                  0.625,                0.63232,                 0.2279,                 2.7448,                 1.9403,                 1.7105,             0.00096273,             0.00096273,             0.00096273
                    339,                 3.0005,                 2.9964,                 1.8617,                0.27555,                  0.625,                0.63232,                 0.2279,                 2.7448,                 1.9403,                 1.7105,             0.00096229,             0.00096229,             0.00096229
                    340,                   2.35,                 2.1936,                 1.6744,                0.78151,                  0.375,                0.46153,                0.21848,                 2.8649,                 2.1109,                 1.7435,             0.00096185,             0.00096185,             0.00096185
                    341,                 3.0392,                 3.1057,                 1.7014,                0.78151,                  0.375,                0.46153,                0.21848,                 2.8649,                 2.1109,                 1.7435,             0.00096141,             0.00096141,             0.00096141
