                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1082,                0.94486,                0.53629,                 1.0067,                0.94791,                0.99017,                  0.995,                  0.748,                0.71104,                0.42969,                0.91404,             0.00063541,             0.00063541,             0.00063541
                   1083,                0.88549,                0.51081,                0.99644,                0.94681,                0.99344,                  0.995,                  0.721,                0.71529,                0.43696,                0.91553,             0.00063497,             0.00063497,             0.00063497
                   1084,                 0.8927,                0.51324,                0.97698,                0.93314,                0.97421,                0.99277,                 0.6901,                0.76081,                0.45417,                  0.927,             0.00063453,             0.00063453,             0.00063453
                   1085,                  0.928,                0.53552,                0.96936,                0.94144,                0.99595,                0.99497,                0.68684,                0.80986,                 0.4636,                 0.9424,             0.00063409,             0.00063409,             0.00063409
                   1086,                0.90446,                0.51704,                0.99132,                0.94182,                0.99568,                0.99431,                0.69056,                0.84039,                0.46817,                0.95396,             0.00063365,             0.00063365,             0.00063365
                   1087,                0.96988,                0.54369,                  1.004,                0.94125,                0.99636,                0.99435,                0.70351,                0.84913,                 0.4747,                0.95929,             0.00063321,             0.00063321,             0.00063321
                   1088,                0.92566,                0.53362,                0.98124,                0.92916,                0.99636,                0.98901,                0.67341,                0.84335,                0.47507,                0.95803,             0.00063277,             0.00063277,             0.00063277
                   1089,                0.90828,                0.50223,                0.95574,                0.86179,                0.99525,                0.98903,                0.66517,                0.83116,                0.47966,                0.95068,             0.00063233,             0.00063233,             0.00063233
                   1090,                0.95645,                0.51772,                0.99293,                0.90561,                0.98839,                0.98253,                0.67179,                0.83849,                 0.4832,                0.94884,             0.00063189,             0.00063189,             0.00063189
                   1091,                 0.8747,                0.51458,                0.96523,                 0.8491,                0.95375,                0.98326,                0.67753,                0.84957,                0.48478,                  0.951,             0.00063145,             0.00063145,             0.00063145
                   1092,                0.92703,                0.52019,                0.99752,                0.82277,                0.99568,                0.98599,                0.67479,                0.83179,                0.47655,                0.94493,             0.00063101,             0.00063101,             0.00063101
                   1093,                0.88711,                0.50567,                0.99282,                0.84745,                0.96176,                0.98583,                 0.6753,                0.79751,                0.46745,                0.93231,             0.00063057,             0.00063057,             0.00063057
                   1094,                0.96162,                0.54669,                 0.9809,                0.85959,                 0.9946,                0.99168,                0.70078,                0.76274,                0.45794,                0.92292,             0.00063013,             0.00063013,             0.00063013
                   1095,                0.94086,                 0.5168,                0.99569,                0.85783,                0.98481,                0.99185,                0.70378,                0.73775,                0.44219,                0.91549,             0.00062969,             0.00062969,             0.00062969
                   1096,                0.89835,                0.52508,                 1.0026,                0.87162,                0.97596,                0.99052,                0.71617,                0.72378,                 0.4345,                0.91106,             0.00062925,             0.00062925,             0.00062925
                   1097,                0.93458,                0.53303,                0.99224,                0.87669,                0.97596,                0.99245,                0.71197,                0.71238,                0.42963,                0.90739,             0.00062881,             0.00062881,             0.00062881
                   1098,                0.86837,                0.50091,                0.95793,                0.87732,                0.97596,                0.99247,                0.71563,                0.71592,                0.42374,                0.91007,             0.00062837,             0.00062837,             0.00062837
                   1099,                0.88227,                0.52831,                0.96945,                0.87803,                0.97596,                0.99247,                0.71244,                0.72872,                0.42728,                0.91509,             0.00062793,             0.00062793,             0.00062793
                   1100,                0.87939,                0.52118,                0.96783,                0.87901,                0.97495,                0.99245,                0.72579,                0.75453,                0.43298,                0.92766,             0.00062749,             0.00062749,             0.00062749
                   1101,                0.84269,                0.49444,                0.96237,                 0.8667,                0.97397,                0.99142,                0.72086,                0.78466,                0.43504,                0.94076,             0.00062705,             0.00062705,             0.00062705
                   1102,                0.85197,                0.49208,                0.96889,                0.86342,                0.97467,                0.98811,                0.71602,                0.80112,                0.44027,                 0.9503,             0.00062661,             0.00062661,             0.00062661
                   1103,                0.93124,                0.53574,                0.96689,                0.93391,                0.96804,                0.98779,                0.72755,                0.82393,                 0.4496,                0.95804,             0.00062617,             0.00062617,             0.00062617
                   1104,                0.89446,                0.52805,                 1.0059,                 0.9306,                0.96705,                0.98475,                0.73401,                0.84846,                0.45588,                0.96315,             0.00062573,             0.00062573,             0.00062573
                   1105,                0.95671,                0.54537,                  1.031,                0.93989,                0.97596,                0.99242,                   0.71,                0.84586,                0.45965,                0.96104,             0.00062529,             0.00062529,             0.00062529
                   1106,                0.89375,                0.52331,                0.98879,                0.93834,                0.97596,                 0.9924,                0.70267,                0.81285,                0.45058,                0.94345,             0.00062485,             0.00062485,             0.00062485
                   1107,                0.89075,                0.50425,                0.96114,                0.94339,                0.97596,                0.99236,                0.69393,                 0.7644,                0.43982,                0.92301,             0.00062441,             0.00062441,             0.00062441
                   1108,                 0.8998,                  0.515,                0.96977,                0.94963,                0.97405,                0.99231,                0.69317,                0.74821,                0.44102,                0.91773,             0.00062397,             0.00062397,             0.00062397
                   1109,                0.89546,                0.52346,                0.99349,                0.93759,                0.97596,                0.99015,                0.70117,                0.75549,                0.44307,                 0.9215,             0.00062353,             0.00062353,             0.00062353
                   1110,                0.95968,                0.54272,                 1.0017,                0.88341,                0.98157,                 0.9944,                0.70161,                0.78705,                0.44483,                0.94062,             0.00062309,             0.00062309,             0.00062309
                   1111,                0.83616,                0.50478,                0.99207,                0.88003,                0.99144,                 0.9942,                0.67617,                0.83399,                0.45079,                 0.9636,             0.00062265,             0.00062265,             0.00062265
                   1112,                0.91042,                0.53948,                 1.0044,                0.87755,                0.99142,                0.99409,                 0.6815,                0.86151,                0.45598,                0.97577,             0.00062221,             0.00062221,             0.00062221
                   1113,                0.92516,                0.55276,                 1.0349,                0.86524,                0.99109,                 0.9899,                0.69461,                0.84462,                0.45716,                0.96464,             0.00062177,             0.00062177,             0.00062177
                   1114,                0.90853,                0.52552,                0.99117,                0.95362,                0.98634,                0.99431,                0.71758,                0.81137,                0.44865,                0.94324,             0.00062133,             0.00062133,             0.00062133
                   1115,                0.90739,                0.51187,                0.97811,                0.95165,                0.97912,                0.99445,                0.73339,                0.78017,                0.43679,                0.92919,             0.00062089,             0.00062089,             0.00062089
                   1116,                0.96146,                0.54377,                  1.008,                0.95556,                0.96918,                0.99231,                0.74081,                0.74863,                0.43039,                0.92221,             0.00062045,             0.00062045,             0.00062045
                   1117,                0.85804,                0.50784,                0.97531,                0.92074,                0.98242,                 0.9906,                0.74532,                0.73962,                0.42909,                0.91818,             0.00062001,             0.00062001,             0.00062001
                   1118,                0.80804,                0.46503,                0.94436,                0.92339,                0.97867,                 0.9906,                0.74225,                0.76303,                0.43806,                0.92174,             0.00061957,             0.00061957,             0.00061957
                   1119,                 0.9519,                0.51807,                0.99843,                0.92666,                 0.9719,                0.98856,                0.74266,                0.79672,                0.45304,                0.93429,             0.00061913,             0.00061913,             0.00061913
                   1120,                0.82935,                0.47547,                0.95207,                0.89668,                0.97645,                 0.9815,                 0.7458,                0.82076,                0.45917,                  0.943,             0.00061869,             0.00061869,             0.00061869
                   1121,                0.88189,                0.48861,                0.93945,                0.83744,                0.97022,                0.98233,                0.73471,                 0.8287,                0.45589,                0.94475,             0.00061825,             0.00061825,             0.00061825
                   1122,                0.93936,                0.54161,                0.99102,                0.85306,                0.96491,                0.98294,                0.74839,                0.83056,                0.45115,                0.94859,             0.00061781,             0.00061781,             0.00061781
                   1123,                0.95398,                0.55948,                  1.012,                0.86688,                0.93602,                0.98326,                0.74361,                0.83118,                0.45554,                 0.9534,             0.00061737,             0.00061737,             0.00061737
                   1124,                 0.9147,                0.51436,                0.96845,                0.93745,                0.94495,                0.98683,                0.74561,                0.81696,                0.45919,                0.95025,             0.00061693,             0.00061693,             0.00061693
                   1125,                0.90917,                0.53697,                 1.0069,                0.88815,                0.96382,                0.96943,                0.75123,                0.78677,                0.45414,                0.94057,             0.00061649,             0.00061649,             0.00061649
                   1126,                0.86013,                0.52114,                0.99445,                0.89171,                0.97778,                0.96979,                0.76481,                0.75371,                  0.439,                0.92826,             0.00061605,             0.00061605,             0.00061605
                   1127,                0.95586,                0.54943,                0.96767,                0.89631,                0.96989,                0.97344,                0.76949,                0.73533,                0.43314,                0.91965,             0.00061561,             0.00061561,             0.00061561
                   1128,                0.90486,                0.50619,                0.97087,                 0.9153,                0.95155,                0.98077,                0.76346,                0.72484,                0.43353,                0.91411,             0.00061517,             0.00061517,             0.00061517
                   1129,                0.93364,                0.53527,                 1.0185,                0.88086,                0.99738,                0.97831,                0.75943,                0.71468,                0.42752,                0.91166,             0.00061473,             0.00061473,             0.00061473
                   1130,                0.92098,                0.52608,                0.97152,                0.92183,                0.96142,                0.98436,                0.74522,                0.72002,                 0.4256,                0.91213,             0.00061429,             0.00061429,             0.00061429
                   1131,                0.91738,                0.54295,                0.98107,                0.91589,                0.99847,                0.98848,                0.74207,                0.73075,                0.42891,                0.91543,             0.00061385,             0.00061385,             0.00061385
                   1132,                0.86577,                0.53298,                0.98383,                0.96235,                0.96935,                0.99098,                0.74854,                0.72937,                0.42572,                0.91634,             0.00061341,             0.00061341,             0.00061341
                   1133,                  0.835,                0.48568,                0.96865,                0.92078,                0.97194,                0.98283,                0.77054,                0.73125,                0.42781,                0.91974,             0.00061297,             0.00061297,             0.00061297
                   1134,                0.83573,                0.49274,                0.95387,                0.91683,                 0.9562,                0.98427,                0.77553,                0.75094,                0.43163,                0.92619,             0.00061253,             0.00061253,             0.00061253
                   1135,                0.86524,                0.50648,                0.95226,                0.90034,                0.98359,                0.98846,                0.76437,                0.77056,                0.43276,                0.93099,             0.00061209,             0.00061209,             0.00061209
                   1136,                0.90436,                0.50509,                0.95829,                0.91002,                0.95374,                0.98533,                0.76066,                0.77198,                0.43458,                0.93198,             0.00061165,             0.00061165,             0.00061165
                   1137,                0.94756,                0.52518,                0.99635,                 0.8925,                0.98143,                0.98533,                0.72644,                0.77295,                0.43644,                0.93216,             0.00061121,             0.00061121,             0.00061121
                   1138,                0.89013,                0.52504,                0.96057,                0.92838,                0.95374,                0.98308,                0.73177,                0.78315,                0.44219,                0.93362,             0.00061077,             0.00061077,             0.00061077
                   1139,                0.90312,                0.51478,                 0.9743,                0.94635,                0.96529,                0.99189,                0.73803,                0.78263,                0.43308,                0.93404,             0.00061033,             0.00061033,             0.00061033
                   1140,                0.86385,                 0.5062,                 0.9617,                0.94954,                0.96582,                0.99187,                 0.7672,                0.77584,                0.43106,                0.93674,             0.00060989,             0.00060989,             0.00060989
                   1141,                0.85457,                0.51091,                0.94389,                0.94802,                0.97342,                0.99413,                0.75502,                0.75892,                  0.427,                0.93348,             0.00060945,             0.00060945,             0.00060945
                   1142,                0.86249,                0.49801,                0.97763,                0.95172,                0.96886,                0.99204,                0.76372,                0.73557,                0.42063,                0.92463,             0.00060901,             0.00060901,             0.00060901
                   1143,                0.83574,                0.48705,                 0.9777,                0.94642,                0.97728,                0.99431,                0.74271,                0.71856,                0.41509,                0.91505,             0.00060857,             0.00060857,             0.00060857
                   1144,                0.84611,                0.50378,                0.94594,                0.94914,                0.97947,                  0.995,                0.74134,                0.70273,                0.41061,                0.90712,             0.00060813,             0.00060813,             0.00060813
                   1145,                0.92853,                 0.5097,                0.98865,                0.92521,                0.98211,                 0.9906,                0.74236,                0.69522,                0.40792,                0.90287,             0.00060769,             0.00060769,             0.00060769
                   1146,                0.92111,                0.51744,                0.97549,                0.95092,                0.98282,                  0.995,                 0.7441,                0.70532,                0.41214,                0.90238,             0.00060725,             0.00060725,             0.00060725
                   1147,                0.88228,                0.51255,                0.96553,                 0.9353,                0.97778,                 0.9928,                0.76347,                0.72778,                0.41772,                0.91185,             0.00060681,             0.00060681,             0.00060681
                   1148,                 0.8074,                0.47777,                0.93781,                0.95539,                 0.9703,                0.99227,                0.76197,                0.75405,                0.42829,                0.92348,             0.00060637,             0.00060637,             0.00060637
                   1149,                0.89282,                0.54286,                0.99575,                0.95986,                0.96876,                0.99225,                0.76746,                0.75969,                0.43249,                0.93053,             0.00060593,             0.00060593,             0.00060593
                   1150,                0.92409,                0.52341,                0.97696,                0.96364,                 0.9723,                0.99222,                0.78129,                0.77689,                0.43343,                0.93836,             0.00060549,             0.00060549,             0.00060549
                   1151,                0.88864,                 0.5055,                 0.9537,                0.94831,                0.97443,                0.99227,                0.77486,                0.77748,                0.43796,                0.93863,             0.00060505,             0.00060505,             0.00060505
                   1152,                0.82691,                0.49137,                0.94158,                  0.934,                0.98537,                0.99225,                0.75348,                0.74502,                0.43379,                 0.9232,             0.00060461,             0.00060461,             0.00060461
                   1153,                0.86759,                0.50413,                0.96675,                0.93199,                0.98902,                0.99229,                0.75941,                0.70352,                0.42196,                0.90695,             0.00060417,             0.00060417,             0.00060417
                   1154,                0.83643,                0.49696,                0.99153,                0.95603,                0.99186,                0.99453,                0.75438,                0.68391,                0.40994,                0.89681,             0.00060373,             0.00060373,             0.00060373
                   1155,                0.78242,                0.47924,                0.95114,                 0.9368,                0.98954,                0.99018,                0.74906,                0.69255,                0.40441,                0.89645,             0.00060329,             0.00060329,             0.00060329
                   1156,                 0.9375,                0.52779,                0.97398,                0.96093,                0.98579,                  0.995,                0.76051,                0.70336,                0.40319,                0.89732,             0.00060285,             0.00060285,             0.00060285
                   1157,                0.93031,                0.50406,                 1.0017,                 0.9555,                 0.9825,                  0.995,                0.73361,                0.72379,                0.40962,                0.90176,             0.00060241,             0.00060241,             0.00060241
                   1158,                0.89833,                0.49897,                0.98336,                0.93032,                0.98401,                 0.9884,                0.71629,                0.75229,                0.42606,                0.91049,             0.00060197,             0.00060197,             0.00060197
                   1159,                0.92147,                0.51144,                0.99067,                0.93044,                0.98855,                 0.9906,                0.70432,                0.78149,                0.43402,                0.93095,             0.00060153,             0.00060153,             0.00060153
                   1160,                0.92643,                0.53453,                0.97601,                0.95288,                0.99365,                  0.995,                0.70363,                0.79383,                  0.443,                 0.9423,             0.00060109,             0.00060109,             0.00060109
                   1161,                0.85564,                 0.4924,                0.97705,                0.95638,                0.99042,                  0.995,                0.73019,                0.80267,                 0.4448,                0.94901,             0.00060065,             0.00060065,             0.00060065
                   1162,                0.92458,                0.51332,                0.96999,                0.85802,                0.99149,                  0.988,                0.75271,                0.79643,                0.44013,                0.94684,             0.00060021,             0.00060021,             0.00060021
                   1163,                0.80396,                0.49306,                0.97905,                0.85827,                0.99569,                 0.9884,                0.75302,                 0.7753,                0.43675,                0.93662,             0.00059977,             0.00059977,             0.00059977
                   1164,                0.96688,                0.53288,                0.98779,                0.86004,                0.99642,                 0.9884,                 0.7547,                 0.7411,                0.42449,                0.91968,             0.00059933,             0.00059933,             0.00059933
                   1165,                0.88868,                0.52453,                 0.9818,                0.88034,                0.99422,                  0.995,                0.74479,                 0.7211,                0.41851,                0.91007,             0.00059889,             0.00059889,             0.00059889
                   1166,                0.90949,                0.53148,                 1.0328,                0.85901,                0.99425,                 0.9928,                0.72452,                 0.7307,                0.41269,                0.91284,             0.00059845,             0.00059845,             0.00059845
                   1167,                 0.9305,                0.52112,                0.97711,                0.88173,                0.97778,                 0.9928,                0.72125,                0.74704,                0.41864,                0.91513,             0.00059801,             0.00059801,             0.00059801
                   1168,                0.92583,                0.51809,                0.94855,                0.88373,                0.99106,                  0.995,                0.72296,                0.74872,                 0.4231,                0.91973,             0.00059757,             0.00059757,             0.00059757
                   1169,                0.87759,                0.50506,                0.97625,                0.88355,                 0.9963,                  0.995,                0.71399,                0.77754,                0.43399,                0.93253,             0.00059713,             0.00059713,             0.00059713
                   1170,                0.85766,                0.49492,                0.96651,                0.87934,                0.99848,                  0.995,                0.71239,                0.80606,                0.43637,                0.94302,             0.00059669,             0.00059669,             0.00059669
                   1171,                0.93214,                0.51837,                 0.9672,                0.87405,                0.99999,                  0.995,                0.70527,                0.80699,                0.43623,                0.94742,             0.00059625,             0.00059625,             0.00059625
                   1172,                 0.8879,                 0.4909,                0.97981,                0.87295,                      1,                  0.995,                 0.6955,                0.81088,                0.43791,                0.94719,             0.00059581,             0.00059581,             0.00059581
                   1173,                0.88073,                0.52518,                  1.023,                0.87284,                0.99206,                  0.995,                0.68414,                 0.8144,                0.43653,                 0.9442,             0.00059537,             0.00059537,             0.00059537
                   1174,                0.89624,                0.51675,                0.98787,                0.87425,                0.98557,                  0.995,                 0.6863,                0.78892,                0.43332,                0.93633,             0.00059493,             0.00059493,             0.00059493
                   1175,                0.87593,                0.50015,                0.97149,                0.87518,                0.98254,                  0.995,                0.74489,                 0.7556,                0.42241,                0.92878,             0.00059449,             0.00059449,             0.00059449
                   1176,                0.88896,                0.52031,                0.98097,                0.87527,                0.98292,                  0.995,                0.75512,                0.73644,                0.41753,                0.92216,             0.00059405,             0.00059405,             0.00059405
                   1177,                0.85917,                0.51471,                0.97783,                0.87544,                0.98368,                  0.995,                0.77748,                0.71913,                0.41472,                0.91407,             0.00059361,             0.00059361,             0.00059361
                   1178,                0.85319,                0.49115,                0.95645,                0.87478,                0.98481,                  0.995,                0.76655,                0.71047,                  0.408,                0.90717,             0.00059317,             0.00059317,             0.00059317
                   1179,                0.89085,                0.50126,                0.95717,                0.93777,                0.98401,                  0.995,                0.73734,                0.69674,                0.40675,                0.90281,             0.00059273,             0.00059273,             0.00059273
                   1180,                0.91229,                 0.5194,                0.98511,                0.91904,                0.98506,                 0.9906,                0.73965,                0.68284,                0.40129,                0.89871,             0.00059229,             0.00059229,             0.00059229
                   1181,                0.89501,                0.50193,                0.98416,                0.92421,                0.98355,                 0.9906,                0.73366,                0.67903,                0.39712,                0.89963,             0.00059185,             0.00059185,             0.00059185
                   1182,                0.83784,                0.49895,                 0.9625,                0.92582,                0.98228,                 0.9906,                0.70223,                0.68928,                 0.4039,                0.90347,             0.00059141,             0.00059141,             0.00059141
                   1183,                 0.8738,                0.49771,                0.97459,                0.93471,                0.96768,                 0.9906,                0.69414,                0.70001,                0.40996,                0.90625,             0.00059097,             0.00059097,             0.00059097
                   1184,                0.85105,                 0.5063,                0.94305,                0.93707,                0.97644,                 0.9906,                0.69609,                0.70818,                0.41033,                0.91039,             0.00059053,             0.00059053,             0.00059053
                   1185,                0.89222,                0.50744,                0.97632,                0.93676,                0.97794,                 0.9928,                 0.7024,                0.72302,                0.41907,                0.91742,             0.00059009,             0.00059009,             0.00059009
                   1186,                0.89083,                0.48977,                0.93914,                0.94893,                0.97778,                 0.9928,                0.69902,                0.75139,                0.42896,                   0.93,             0.00058965,             0.00058965,             0.00058965
                   1187,                0.83164,                 0.4919,                0.95386,                0.94622,                0.97898,                  0.995,                0.70247,                0.78509,                0.43353,                0.94576,             0.00058921,             0.00058921,             0.00058921
                   1188,                0.86464,                0.50779,                0.96396,                0.95388,                0.96761,                 0.9928,                0.70151,                 0.8007,                0.43644,                0.95356,             0.00058877,             0.00058877,             0.00058877
                   1189,                0.85462,                0.51037,                0.95998,                 0.9592,                0.96288,                 0.9928,                  0.705,                0.78092,                0.43028,                0.94372,             0.00058833,             0.00058833,             0.00058833
                   1190,                0.89399,                0.49747,                0.97282,                0.95526,                0.96439,                 0.9928,                0.70416,                0.75951,                0.42816,                0.93497,             0.00058789,             0.00058789,             0.00058789
                   1191,                0.83087,                0.47231,                0.96988,                0.94831,                0.96784,                 0.9928,                0.70948,                0.76375,                0.42999,                0.93688,             0.00058745,             0.00058745,             0.00058745
                   1192,                0.87184,                0.53945,                0.97121,                0.93924,                0.96738,                 0.9928,                0.71684,                0.78983,                0.43674,                0.94645,             0.00058701,             0.00058701,             0.00058701
                   1193,                0.87775,                0.48166,                0.99767,                0.94812,                 0.9485,                0.98856,                 0.7319,                0.79933,                 0.4449,                0.95142,             0.00058657,             0.00058657,             0.00058657
                   1194,                0.86679,                0.48834,                0.93704,                0.95292,                0.95168,                0.98856,                0.75432,                 0.7868,                 0.4441,                0.94201,             0.00058613,             0.00058613,             0.00058613
                   1195,                0.84163,                0.49804,                0.96696,                0.94754,                0.96684,                  0.991,                0.77597,                0.76744,                0.43666,                0.93112,             0.00058569,             0.00058569,             0.00058569
                   1196,                0.82122,                0.46734,                0.92855,                0.94772,                0.97036,                0.99067,                0.77244,                0.74245,                0.42774,                0.92237,             0.00058525,             0.00058525,             0.00058525
                   1197,                 0.8166,                0.48421,                0.94367,                0.94404,                0.98292,                  0.995,                0.79537,                0.72407,                0.42037,                0.91446,             0.00058481,             0.00058481,             0.00058481
                   1198,                0.90124,                0.52475,                0.96106,                 0.9464,                0.98245,                  0.995,                0.77809,                0.71372,                0.42059,                0.90884,             0.00058437,             0.00058437,             0.00058437
                   1199,                0.88125,                0.49771,                0.96902,                0.91271,                0.96119,                 0.9928,                0.77799,                0.72005,                0.42203,                 0.9103,             0.00058393,             0.00058393,             0.00058393
                   1200,                0.78158,                0.47833,                0.92291,                0.91712,                0.95828,                  0.991,                0.75033,                0.74707,                 0.4295,                0.91971,             0.00058349,             0.00058349,             0.00058349
                   1201,                0.86418,                0.50238,                0.95593,                0.92325,                0.96265,                  0.991,                0.72396,                0.76403,                0.43173,                0.92232,             0.00058305,             0.00058305,             0.00058305
                   1202,                0.82149,                0.48305,                0.94241,                 0.9245,                0.96877,                  0.991,                0.72251,                0.75963,                0.42783,                0.91896,             0.00058261,             0.00058261,             0.00058261
                   1203,                0.81235,                0.46223,                0.94366,                0.92723,                  0.968,                  0.991,                 0.7135,                0.74933,                0.41885,                0.91587,             0.00058217,             0.00058217,             0.00058217
                   1204,                0.86496,                0.49316,                0.95169,                0.92156,                0.97178,                 0.9928,                0.71247,                0.74132,                0.41356,                0.91227,             0.00058173,             0.00058173,             0.00058173
                   1205,                0.87396,                0.50374,                0.98006,                0.88727,                 0.9729,                 0.9928,                0.72015,                0.73059,                0.41413,                0.90712,             0.00058129,             0.00058129,             0.00058129
                   1206,                0.82946,                0.49202,                0.96407,                0.91677,                0.95629,                 0.9928,                0.70439,                0.72563,                0.41684,                0.90749,             0.00058085,             0.00058085,             0.00058085
                   1207,                0.90983,                0.53572,                0.99801,                0.92838,                0.97247,                 0.9928,                0.71546,                0.72994,                0.41643,                0.91655,             0.00058041,             0.00058041,             0.00058041
                   1208,                0.83285,                0.49849,                 0.9584,                0.94411,                0.97291,                  0.991,                0.69443,                0.74731,                0.42466,                0.92823,             0.00057997,             0.00057997,             0.00057997
                   1209,                 0.8397,                0.46717,                0.97798,                0.95319,                0.97125,                  0.991,                 0.6961,                0.76415,                0.42593,                0.93987,             0.00057953,             0.00057953,             0.00057953
                   1210,                0.89479,                0.49373,                0.96175,                0.96725,                0.96563,                  0.991,                0.68595,                0.77054,                0.42614,                0.93875,             0.00057909,             0.00057909,             0.00057909
                   1211,                0.82585,                0.47861,                0.97196,                0.97338,                0.96443,                  0.991,                0.68598,                0.77023,                0.42327,                0.93543,             0.00057865,             0.00057865,             0.00057865
                   1212,                0.86993,                0.50442,                0.97694,                0.97718,                0.96422,                 0.9928,                0.68587,                0.75717,                0.41774,                0.92904,             0.00057821,             0.00057821,             0.00057821
                   1213,                0.82383,                0.47538,                 0.9763,                0.96913,                0.97402,                  0.995,                0.68827,                0.74714,                0.41837,                0.92589,             0.00057777,             0.00057777,             0.00057777
                   1214,                0.83643,                0.49038,                0.96682,                0.96794,                0.97373,                  0.995,                0.69109,                0.75331,                0.42157,                 0.9288,             0.00057733,             0.00057733,             0.00057733
                   1215,                0.85049,                0.48678,                0.96247,                0.97735,                0.98071,                  0.995,                0.69053,                0.75394,                 0.4231,                0.93082,             0.00057689,             0.00057689,             0.00057689
