                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                  2.109,                 1.6088,                 1.6617,                0.65574,                0.48398,                0.46158,                0.21038,                 1.9031,                 1.3937,                 1.6015,             0.00077223,             0.00077223,             0.00077223
                    156,                 2.0713,                 1.4801,                 1.5809,                0.77759,                0.39631,                0.47956,                0.21829,                 1.8925,                  1.391,                  1.606,             0.00077003,             0.00077003,             0.00077003
                    157,                 1.9887,                 1.5556,                 1.6568,                0.82287,                0.41945,                0.48526,                0.20828,                 1.8907,                 1.3644,                 1.6156,             0.00076783,             0.00076783,             0.00076783
                    158,                 2.0921,                 1.6494,                 1.6121,                0.62211,                0.46095,                0.48175,                0.20045,                 1.9209,                 1.3778,                 1.6404,             0.00076563,             0.00076563,             0.00076563
                    159,                 1.9644,                 1.4388,                 1.5986,                0.73038,                0.38319,                0.46408,                0.20513,                 1.8979,                 1.4068,                 1.6338,             0.00076343,             0.00076343,             0.00076343
                    160,                 1.9597,                 1.5634,                  1.612,                0.50781,                0.56614,                0.46938,                 0.2156,                 1.8457,                 1.4072,                 1.6066,             0.00076123,             0.00076123,             0.00076123
                    161,                  2.012,                  1.573,                 1.5493,                0.49958,                 0.5597,                0.46199,                0.21455,                 1.8391,                 1.4635,                 1.6018,             0.00075904,             0.00075904,             0.00075904
                    162,                 2.1031,                 1.6531,                 1.6951,                0.48461,                0.58119,                0.47021,                0.19815,                 1.8979,                 1.5761,                 1.6208,             0.00075684,             0.00075684,             0.00075684
                    163,                 2.0483,                 1.5843,                 1.6049,                0.53395,                0.56586,                0.48279,                0.21307,                 1.8908,                 1.4367,                 1.6209,             0.00075464,             0.00075464,             0.00075464
                    164,                 1.9962,                 1.5071,                 1.5996,                0.45961,                0.55846,                0.48921,                0.20873,                 1.9149,                 1.4152,                 1.6349,             0.00075244,             0.00075244,             0.00075244
                    165,                 1.9364,                 1.4199,                 1.5488,                  0.687,                0.39884,                 0.4899,                0.21391,                 1.8852,                 1.3923,                 1.6058,             0.00075024,             0.00075024,             0.00075024
                    166,                 1.9203,                 1.4592,                 1.5711,                0.70833,                0.46959,                  0.517,                0.22991,                 1.8424,                 1.3621,                 1.5898,             0.00074804,             0.00074804,             0.00074804
                    167,                   1.98,                 1.4147,                 1.5528,                0.74992,                0.45674,                0.58028,                0.24196,                 1.8292,                 1.3351,                 1.5971,             0.00074584,             0.00074584,             0.00074584
                    168,                 1.8995,                 1.3774,                  1.521,                 0.8102,                0.42918,                0.60349,                0.24531,                 1.8094,                 1.3175,                  1.589,             0.00074364,             0.00074364,             0.00074364
                    169,                 1.8999,                 1.4359,                 1.5264,                0.74438,                0.48776,                0.56047,                0.24756,                 1.8064,                 1.3104,                 1.5943,             0.00074144,             0.00074144,             0.00074144
                    170,                 1.9395,                 1.4657,                 1.5653,                0.71368,                 0.4976,                0.52794,                0.23651,                 1.8334,                 1.3056,                 1.6062,             0.00073924,             0.00073924,             0.00073924
                    171,                 1.9059,                 1.3562,                 1.5509,                0.68079,                0.50421,                0.50266,                0.22475,                 1.8373,                 1.3005,                 1.6084,             0.00073704,             0.00073704,             0.00073704
                    172,                 2.0132,                 1.4873,                 1.5471,                 0.7081,                0.45615,                0.53179,                0.23027,                 1.8475,                 1.2749,                 1.6022,             0.00073484,             0.00073484,             0.00073484
                    173,                  1.862,                 1.4269,                 1.5619,                0.78512,                0.44708,                0.60532,                0.25124,                 1.8472,                 1.2533,                 1.5903,             0.00073264,             0.00073264,             0.00073264
                    174,                 1.9872,                 1.4763,                 1.6062,                0.79021,                 0.4148,                0.61152,                0.25658,                 1.8492,                 1.2611,                 1.5911,             0.00073044,             0.00073044,             0.00073044
                    175,                 1.9499,                 1.3655,                 1.5426,                0.72065,                0.52285,                0.73038,                0.27031,                 1.8139,                 1.2767,                 1.5685,             0.00072824,             0.00072824,             0.00072824
                    176,                 1.9529,                 1.4664,                 1.5829,                 0.7922,                0.49308,                0.58603,                0.24382,                 1.8505,                 1.2985,                 1.5704,             0.00072604,             0.00072604,             0.00072604
                    177,                 2.0164,                 1.4734,                  1.537,                0.65848,                0.56089,                 0.5257,                0.22793,                  1.895,                 1.3108,                 1.5822,             0.00072384,             0.00072384,             0.00072384
                    178,                 2.0281,                 1.4788,                 1.6086,                 0.7015,                0.49697,                0.54404,                0.24635,                 1.8437,                 1.2859,                 1.5655,             0.00072164,             0.00072164,             0.00072164
                    179,                  1.868,                 1.3756,                 1.5326,                0.64394,                0.52134,                 0.5931,                0.27027,                 1.7671,                 1.2229,                 1.5293,             0.00071944,             0.00071944,             0.00071944
                    180,                 1.9621,                 1.4164,                 1.5693,                0.68395,                0.51312,                0.60869,                0.28993,                 1.7874,                  1.207,                 1.5331,             0.00071724,             0.00071724,             0.00071724
                    181,                 1.8481,                 1.3392,                 1.4996,                0.76403,                0.47342,                0.59989,                0.28756,                 1.8192,                 1.2396,                 1.5666,             0.00071504,             0.00071504,             0.00071504
                    182,                  1.934,                 1.3645,                 1.5395,                0.75297,                0.46728,                0.59989,                0.28562,                 1.8197,                 1.2879,                 1.5908,             0.00071284,             0.00071284,             0.00071284
                    183,                 1.8218,                 1.3589,                 1.5019,                 0.6983,                0.52566,                0.58726,                0.28049,                 1.8695,                 1.3116,                 1.6256,             0.00071064,             0.00071064,             0.00071064
                    184,                 1.9192,                 1.3765,                 1.4627,                0.71827,                0.50532,                0.59439,                0.27308,                 1.9123,                 1.3168,                 1.6527,             0.00070844,             0.00070844,             0.00070844
                    185,                 1.9954,                 1.4967,                 1.5822,                0.71371,                0.48924,                0.58448,                0.26031,                 1.9521,                 1.3352,                 1.6812,             0.00070624,             0.00070624,             0.00070624
                    186,                 1.8643,                 1.3511,                 1.4849,                0.72933,                0.48455,                0.56681,                0.24516,                 1.9788,                 1.3718,                 1.6796,             0.00070404,             0.00070404,             0.00070404
                    187,                 1.8637,                 1.3787,                 1.5085,                0.68732,                0.49764,                0.56589,                0.23422,                 1.9408,                 1.3508,                 1.6397,             0.00070184,             0.00070184,             0.00070184
                    188,                 1.9925,                  1.418,                 1.4948,                0.64296,                0.50988,                0.54687,                0.24873,                 1.8092,                 1.2634,                 1.5677,             0.00069964,             0.00069964,             0.00069964
                    189,                 1.9361,                 1.3502,                 1.5404,                0.72076,                 0.4823,                0.56967,                0.27544,                 1.7072,                  1.179,                 1.5175,             0.00069744,             0.00069744,             0.00069744
                    190,                 1.7975,                 1.3742,                 1.5495,                0.80215,                0.53703,                0.60554,                0.28611,                 1.7035,                 1.1557,                 1.5106,             0.00069524,             0.00069524,             0.00069524
                    191,                 1.8194,                 1.3284,                 1.4735,                0.87343,                0.50014,                0.58238,                0.29536,                 1.7224,                 1.2158,                 1.5207,             0.00069304,             0.00069304,             0.00069304
                    192,                 1.9023,                 1.3543,                 1.5032,                0.84453,                0.50437,                0.58039,                  0.301,                 1.7041,                 1.2401,                 1.5168,             0.00069084,             0.00069084,             0.00069084
                    193,                 1.8478,                 1.2782,                 1.4615,                0.80951,                0.51927,                0.60722,                0.31398,                 1.7199,                 1.2249,                 1.5335,             0.00068864,             0.00068864,             0.00068864
                    194,                  1.803,                 1.2688,                  1.491,                0.77226,                0.55052,                0.59564,                0.30821,                 1.7246,                 1.2339,                 1.5246,             0.00068644,             0.00068644,             0.00068644
                    195,                 1.9046,                 1.2993,                 1.4809,                 0.7882,                0.56157,                0.60707,                0.29338,                 1.7601,                 1.2737,                 1.5249,             0.00068424,             0.00068424,             0.00068424
                    196,                  1.836,                 1.3583,                 1.5019,                0.81203,                0.56843,                0.63053,                0.28169,                 1.7675,                 1.2189,                 1.5111,             0.00068204,             0.00068204,             0.00068204
                    197,                  1.841,                 1.3906,                 1.5223,                0.84173,                0.55153,                0.69389,                0.30018,                  1.745,                 1.1504,                 1.5076,             0.00067984,             0.00067984,             0.00067984
                    198,                  1.833,                 1.3135,                 1.4526,                0.86274,                0.55089,                0.71082,                0.31961,                 1.7045,                 1.0984,                 1.4958,             0.00067764,             0.00067764,             0.00067764
                    199,                 1.8192,                 1.2904,                 1.4433,                0.78718,                 0.6101,                0.65839,                0.31593,                 1.6772,                 1.1006,                 1.4837,             0.00067544,             0.00067544,             0.00067544
                    200,                 1.8146,                 1.3883,                 1.4729,                0.79117,                0.60465,                0.62429,                0.31848,                 1.6505,                 1.0853,                 1.4627,             0.00067324,             0.00067324,             0.00067324
                    201,                 1.7663,                 1.2478,                 1.4602,                0.74982,                 0.5349,                 0.6005,                0.30533,                 1.6438,                 1.0997,                 1.4568,             0.00067104,             0.00067104,             0.00067104
                    202,                 1.7082,                 1.1852,                  1.403,                0.75759,                0.52644,                0.58417,                0.28828,                  1.671,                 1.1341,                 1.4788,             0.00066884,             0.00066884,             0.00066884
                    203,                 1.7713,                 1.3425,                 1.5108,                0.71708,                0.53074,                0.57519,                0.26962,                 1.7175,                 1.1521,                 1.5024,             0.00066664,             0.00066664,             0.00066664
                    204,                 1.8311,                  1.252,                 1.5141,                0.78347,                0.57066,                0.60943,                0.28444,                 1.7212,                 1.1185,                 1.4928,             0.00066444,             0.00066444,             0.00066444
                    205,                  1.803,                  1.265,                 1.4751,                0.82825,                 0.6026,                0.64159,                 0.3289,                 1.6419,                 1.0594,                 1.4439,             0.00066224,             0.00066224,             0.00066224
                    206,                  1.722,                 1.2285,                  1.423,                 0.8669,                0.60786,                 0.6046,                0.33686,                  1.582,                 1.0371,                 1.4141,             0.00066005,             0.00066005,             0.00066005
                    207,                  1.797,                 1.2841,                 1.4581,                0.87138,                0.58117,                  0.611,                0.33726,                  1.563,                 1.0193,                 1.4165,             0.00065785,             0.00065785,             0.00065785
                    208,                 1.8091,                  1.288,                 1.4639,                0.84631,                0.58928,                0.62071,                 0.3435,                 1.5666,                 1.0155,                 1.4302,             0.00065565,             0.00065565,             0.00065565
                    209,                 1.7751,                 1.2576,                 1.4152,                0.82501,                0.59236,                   0.62,                0.33395,                 1.6072,                 1.0295,                 1.4415,             0.00065345,             0.00065345,             0.00065345
                    210,                 1.7195,                  1.294,                 1.4509,                0.81372,                0.55728,                0.59115,                0.30496,                 1.6538,                 1.0834,                 1.4603,             0.00065125,             0.00065125,             0.00065125
                    211,                 1.7786,                 1.2854,                 1.4961,                0.74051,                0.55493,                0.57639,                0.29636,                 1.6745,                 1.1168,                 1.4619,             0.00064905,             0.00064905,             0.00064905
                    212,                 1.7562,                 1.3467,                 1.4897,                0.79362,                0.57603,                0.60845,                0.30629,                 1.6663,                 1.1059,                 1.4586,             0.00064685,             0.00064685,             0.00064685
                    213,                 1.7986,                 1.2367,                 1.3947,                0.85868,                0.60288,                0.62014,                0.30329,                  1.675,                 1.0913,                 1.4743,             0.00064465,             0.00064465,             0.00064465
                    214,                 1.8462,                 1.3043,                 1.5078,                0.85073,                0.59083,                0.63952,                0.30491,                 1.6808,                 1.0628,                 1.4827,             0.00064245,             0.00064245,             0.00064245
                    215,                 1.8208,                 1.2497,                 1.4181,                0.83196,                0.59115,                 0.6315,                 0.2985,                 1.7026,                 1.0794,                 1.4915,             0.00064025,             0.00064025,             0.00064025
                    216,                 1.7441,                 1.2184,                 1.4452,                0.80915,                0.56045,                0.62855,                0.30619,                 1.6872,                 1.1014,                 1.4844,             0.00063805,             0.00063805,             0.00063805
                    217,                 1.7448,                 1.2871,                 1.4771,                0.76719,                0.57093,                0.61624,                0.30734,                  1.656,                 1.1016,                 1.4626,             0.00063585,             0.00063585,             0.00063585
                    218,                 1.8123,                 1.3452,                 1.5235,                 0.7619,                0.51583,                0.58668,                0.28875,                 1.7249,                 1.1788,                 1.5027,             0.00063365,             0.00063365,             0.00063365
                    219,                 1.7923,                 1.2525,                 1.4687,                 0.7846,                0.52559,                0.58797,                0.29331,                 1.7237,                 1.2191,                 1.5128,             0.00063145,             0.00063145,             0.00063145
                    220,                 1.7209,                 1.2321,                 1.4625,                0.79576,                0.52459,                0.59169,                0.29258,                 1.6978,                 1.2028,                 1.4843,             0.00062925,             0.00062925,             0.00062925
                    221,                 1.7824,                 1.2953,                 1.4241,                0.81344,                0.51145,                 0.7765,                0.31973,                 1.7022,                 1.2102,                 1.4872,             0.00062705,             0.00062705,             0.00062705
                    222,                 1.6793,                 1.2097,                 1.4431,                0.86757,                0.48468,                0.77576,                0.31646,                 1.7512,                 1.2224,                 1.5031,             0.00062485,             0.00062485,             0.00062485
                    223,                 1.6382,                 1.1813,                 1.3784,                0.79788,                0.54617,                0.79197,                0.31831,                 1.7896,                 1.1622,                 1.5119,             0.00062265,             0.00062265,             0.00062265
                    224,                 1.7195,                 1.2782,                 1.4665,                0.86452,                0.54646,                0.80098,                 0.3287,                 1.7417,                 1.1054,                 1.4853,             0.00062045,             0.00062045,             0.00062045
                    225,                 1.7944,                 1.2291,                 1.4713,                0.82613,                0.57617,                0.81155,                0.35031,                 1.6908,                 1.0828,                 1.4532,             0.00061825,             0.00061825,             0.00061825
                    226,                 1.7898,                 1.2105,                 1.4049,                0.86366,                0.58129,                0.81062,                0.34796,                 1.6328,                 1.0452,                 1.4238,             0.00061605,             0.00061605,             0.00061605
                    227,                 1.7715,                 1.2073,                 1.4977,                0.87791,                0.58129,                0.66287,                0.34505,                 1.6089,                 1.0452,                 1.4216,             0.00061385,             0.00061385,             0.00061385
                    228,                 1.6598,                 1.1553,                 1.3738,                0.82375,                0.58311,                0.66863,                0.34252,                 1.6416,                 1.0503,                 1.4343,             0.00061165,             0.00061165,             0.00061165
                    229,                 1.7417,                 1.2816,                 1.4772,                0.82729,                0.56481,                0.66453,                0.34299,                   1.67,                 1.0624,                 1.4534,             0.00060945,             0.00060945,             0.00060945
                    230,                 1.6371,                 1.1436,                 1.4192,                0.63477,                 0.7805,                0.69055,                0.35118,                 1.6549,                 1.0631,                   1.44,             0.00060725,             0.00060725,             0.00060725
                    231,                 1.7564,                 1.1428,                 1.4291,                0.64327,                0.78894,                0.68336,                0.34481,                 1.5893,                 1.0646,                    1.4,             0.00060505,             0.00060505,             0.00060505
                    232,                 1.7821,                 1.1962,                 1.4174,                0.62182,                0.82438,                0.66508,                0.32634,                  1.606,                 1.0768,                 1.4045,             0.00060285,             0.00060285,             0.00060285
                    233,                 1.7231,                 1.1607,                 1.3548,                0.63189,                0.82353,                0.67292,                0.31184,                 1.6613,                 1.0756,                 1.4286,             0.00060065,             0.00060065,             0.00060065
                    234,                 1.6609,                 1.1667,                 1.4379,                0.68907,                0.82408,                0.69359,                0.31441,                 1.6095,                  1.036,                 1.4064,             0.00059845,             0.00059845,             0.00059845
                    235,                 1.6326,                  1.122,                 1.4364,                0.66701,                0.60237,                0.65595,                0.34916,                 1.5445,                0.99364,                 1.3856,             0.00059625,             0.00059625,             0.00059625
                    236,                 1.6671,                 1.1658,                 1.3627,                 0.7439,                0.57627,                0.69258,                0.35534,                 1.5594,                0.98558,                 1.3903,             0.00059405,             0.00059405,             0.00059405
                    237,                 1.6952,                 1.1647,                 1.4068,                0.74358,                0.59879,                0.69167,                0.36744,                 1.5552,                0.97903,                  1.382,             0.00059185,             0.00059185,             0.00059185
                    238,                 1.7013,                 1.2222,                 1.4448,                0.68282,                0.62092,                0.68634,                0.38085,                  1.526,                0.96812,                 1.3698,             0.00058965,             0.00058965,             0.00058965
                    239,                 1.7199,                 1.1311,                 1.3982,                 0.9309,                0.60185,                0.67104,                0.37348,                 1.5617,                 0.9595,                 1.3884,             0.00058745,             0.00058745,             0.00058745
                    240,                 1.7092,                 1.1583,                 1.4466,                0.86252,                0.63514,                  0.762,                0.37969,                  1.579,                0.98446,                 1.3828,             0.00058525,             0.00058525,             0.00058525
                    241,                 1.7278,                 1.2175,                 1.4771,                0.89252,                0.62311,                0.86687,                0.39263,                 1.5436,                0.96865,                 1.3556,             0.00058305,             0.00058305,             0.00058305
                    242,                 1.6453,                 1.0818,                 1.3273,                0.87942,                0.63419,                0.77013,                 0.3955,                 1.4957,                 0.9415,                 1.3371,             0.00058085,             0.00058085,             0.00058085
                    243,                  1.665,                 1.1327,                 1.4091,                0.89255,                0.60716,                0.76495,                0.39774,                 1.4847,                  0.949,                 1.3461,             0.00057865,             0.00057865,             0.00057865
                    244,                 1.6072,                 1.1048,                  1.414,                0.90607,                0.62259,                0.76391,                 0.3782,                 1.5438,                 0.9919,                 1.3792,             0.00057645,             0.00057645,             0.00057645
                    245,                 1.7859,                 1.1612,                 1.3946,                0.92441,                0.59533,                 0.7469,                0.36525,                 1.6068,                 1.0478,                  1.417,             0.00057425,             0.00057425,             0.00057425
                    246,                 1.6886,                 1.1412,                 1.4013,                 0.8347,                0.58731,                0.72035,                0.35769,                  1.638,                 1.0814,                 1.4332,             0.00057205,             0.00057205,             0.00057205
                    247,                 1.6018,                  1.096,                 1.3343,                0.85727,                0.57883,                0.71802,                0.35957,                 1.6315,                 1.0546,                 1.4086,             0.00056985,             0.00056985,             0.00056985
                    248,                  1.633,                 1.1347,                 1.4447,                0.88415,                0.53582,                0.71178,                0.36704,                 1.5964,                  1.014,                 1.3802,             0.00056765,             0.00056765,             0.00056765
                    249,                 1.6685,                 1.1158,                 1.3502,                 0.5975,                0.83709,                0.73534,                0.39828,                 1.5006,                0.97866,                 1.3394,             0.00056545,             0.00056545,             0.00056545
                    250,                 1.6447,                 1.1796,                 1.3782,                0.66641,                0.86061,                 0.7512,                0.41105,                 1.4501,                0.96691,                 1.3137,             0.00056325,             0.00056325,             0.00056325
                    251,                 1.6334,                  1.137,                   1.35,                0.70673,                0.84035,                0.76372,                0.40573,                 1.4452,                0.94953,                 1.3161,             0.00056105,             0.00056105,             0.00056105
                    252,                 1.6333,                 1.1499,                 1.3728,                0.66245,                0.81248,                0.75623,                0.39508,                 1.4545,                0.96388,                 1.3276,             0.00055886,             0.00055886,             0.00055886
                    253,                 1.8063,                 1.2188,                 1.4473,                0.60714,                 0.7829,                0.74018,                0.39698,                 1.4629,                0.99634,                 1.3388,             0.00055666,             0.00055666,             0.00055666
                    254,                 1.6807,                 1.1405,                 1.3831,                0.61821,                0.80978,                0.73731,                0.40053,                 1.4462,                0.98409,                 1.3296,             0.00055446,             0.00055446,             0.00055446
                    255,                 1.6603,                  1.081,                 1.2896,                0.83904,                 0.5897,                0.73853,                0.41622,                  1.443,                0.97371,                 1.3227,             0.00055226,             0.00055226,             0.00055226
                    256,                 1.6028,                 1.1027,                  1.366,                0.86946,                0.60998,                0.74567,                 0.4287,                 1.4566,                0.97479,                 1.3226,             0.00055006,             0.00055006,             0.00055006
                    257,                  1.616,                 1.1028,                 1.4104,                0.89232,                 0.6411,                0.75921,                0.42963,                 1.5058,                0.96646,                 1.3509,             0.00054786,             0.00054786,             0.00054786
                    258,                  1.625,                 1.0912,                  1.348,                0.91061,                0.63039,                0.77229,                0.43418,                 1.5228,                 0.9671,                 1.3664,             0.00054566,             0.00054566,             0.00054566
                    259,                 1.6478,                 1.0992,                 1.3721,                0.67096,                 0.8575,                 0.7767,                0.42806,                 1.5105,                0.98174,                 1.3584,             0.00054346,             0.00054346,             0.00054346
                    260,                 1.7052,                   1.16,                 1.4302,                0.76324,                0.82921,                0.76664,                0.40118,                 1.5635,                0.98542,                 1.3766,             0.00054126,             0.00054126,             0.00054126
                    261,                 1.6449,                 1.0829,                 1.3243,                0.78823,                0.77674,                0.75823,                0.38818,                 1.5718,                0.96601,                 1.3793,             0.00053906,             0.00053906,             0.00053906
                    262,                 1.7229,                 1.1596,                 1.4349,                0.79679,                 0.7497,                0.77144,                0.40442,                  1.522,                0.96049,                 1.3577,             0.00053686,             0.00053686,             0.00053686
                    263,                 1.6191,                 1.0907,                 1.3833,                0.72556,                0.84879,                0.88638,                0.42669,                 1.5025,                0.92779,                 1.3395,             0.00053466,             0.00053466,             0.00053466
                    264,                 1.6101,                 1.0595,                 1.3599,                 0.7192,                0.84981,                0.88677,                0.44044,                  1.529,                0.90134,                 1.3514,             0.00053246,             0.00053246,             0.00053246
                    265,                   1.68,                 1.0737,                 1.3723,                0.79235,                0.80582,                0.88437,                0.49019,                 1.4546,                0.87285,                 1.3141,             0.00053026,             0.00053026,             0.00053026
                    266,                 1.6337,                 1.1687,                 1.4248,                0.80316,                0.80588,                0.88948,                0.48579,                 1.4162,                0.90737,                 1.2978,             0.00052806,             0.00052806,             0.00052806
                    267,                 1.5387,                 1.0839,                  1.316,                0.76672,                0.78101,                0.87063,                0.43794,                 1.5271,                0.95762,                 1.3581,             0.00052586,             0.00052586,             0.00052586
                    268,                  1.599,                 1.0709,                 1.3407,                0.76812,                0.75954,                0.85881,                0.44827,                 1.5597,                0.97172,                 1.3706,             0.00052366,             0.00052366,             0.00052366
                    269,                  1.641,                 1.1067,                 1.4164,                0.75141,                0.77517,                0.86208,                0.47651,                 1.4926,                0.94786,                 1.3363,             0.00052146,             0.00052146,             0.00052146
                    270,                 1.5539,                 1.0335,                 1.3129,                  0.759,                0.79304,                0.86195,                0.48301,                 1.5384,                 0.9569,                 1.3579,             0.00051926,             0.00051926,             0.00051926
                    271,                 1.6207,                 1.0525,                 1.3377,                0.73956,                0.80986,                0.85292,                0.45525,                 1.5642,                0.95777,                 1.3774,             0.00051706,             0.00051706,             0.00051706
                    272,                  1.599,                 1.0851,                 1.2872,                0.73303,                0.78628,                0.83966,                0.44263,                 1.5063,                0.94743,                 1.3511,             0.00051486,             0.00051486,             0.00051486
                    273,                 1.6294,                 1.1157,                 1.3742,                  0.789,                0.77317,                0.84637,                0.44718,                 1.4556,                0.92674,                 1.3238,             0.00051266,             0.00051266,             0.00051266
                    274,                 1.5761,                 1.0551,                 1.2993,                0.79417,                0.81362,                0.87781,                0.45028,                 1.4563,                0.92714,                 1.3097,             0.00051046,             0.00051046,             0.00051046
                    275,                 1.5989,                 1.0856,                 1.3627,                0.76799,                0.77393,                0.89493,                0.46356,                 1.4318,                0.95501,                 1.2994,             0.00050826,             0.00050826,             0.00050826
                    276,                 1.5662,                 1.0373,                 1.3172,                0.79452,                0.73568,                0.89101,                0.48189,                 1.4452,                0.99471,                 1.3177,             0.00050606,             0.00050606,             0.00050606
                    277,                 1.5668,                 1.0595,                 1.3379,                0.73591,                0.79388,                0.88378,                0.50057,                 1.4767,                0.97195,                 1.3318,             0.00050386,             0.00050386,             0.00050386
                    278,                 1.5905,                 1.1248,                  1.401,                0.76321,                0.82126,                0.89288,                0.47061,                 1.4621,                 0.9189,                 1.3203,             0.00050166,             0.00050166,             0.00050166
                    279,                 1.5726,                 1.0709,                 1.3292,                 0.7476,                0.83487,                0.88394,                0.45169,                 1.4257,                0.88785,                 1.3034,             0.00049946,             0.00049946,             0.00049946
                    280,                   1.55,                 1.0262,                 1.3796,                0.75509,                0.82931,                0.88698,                0.44302,                 1.4187,                0.88641,                 1.3042,             0.00049726,             0.00049726,             0.00049726
                    281,                 1.5105,                 1.0423,                 1.2883,                0.76746,                0.82752,                0.87915,                0.41263,                 1.4421,                0.91918,                 1.3144,             0.00049506,             0.00049506,             0.00049506
                    282,                 1.6372,                 1.0908,                 1.3636,                0.78775,                0.82309,                0.86866,                0.38925,                 1.4805,                0.96092,                 1.3363,             0.00049286,             0.00049286,             0.00049286
                    283,                 1.6376,                 1.0264,                 1.3439,                0.86208,                0.76082,                0.86197,                  0.403,                 1.4823,                0.96808,                 1.3473,             0.00049066,             0.00049066,             0.00049066
                    284,                 1.6426,                 1.0934,                 1.3339,                0.87684,                0.74503,                0.86818,                0.39947,                 1.4753,                0.94914,                  1.349,             0.00048846,             0.00048846,             0.00048846
                    285,                 1.5565,                 1.0662,                 1.3037,                 0.8098,                0.80674,                 0.8922,                0.41732,                 1.4201,                0.89254,                 1.3221,             0.00048626,             0.00048626,             0.00048626
                    286,                 1.6923,                  1.156,                  1.423,                0.82108,                0.80631,                 0.8073,                0.40888,                 1.3898,                0.86653,                 1.2868,             0.00048406,             0.00048406,             0.00048406
                    287,                 1.5198,                0.97349,                 1.3194,                0.77869,                0.80763,                0.80931,                0.40133,                 1.4151,                 0.8733,                 1.2876,             0.00048186,             0.00048186,             0.00048186
                    288,                 1.5854,                 1.0385,                 1.3247,                0.79438,                0.85162,                 0.8118,                0.39717,                 1.4926,                0.91116,                 1.3344,             0.00047966,             0.00047966,             0.00047966
                    289,                 1.5987,                 1.0892,                 1.3611,                 0.7815,                 0.8454,                0.80391,                0.38035,                 1.5707,                0.93851,                 1.3938,             0.00047746,             0.00047746,             0.00047746
                    290,                 1.5673,                 1.0665,                 1.3489,                0.76839,                0.82205,                0.80412,                0.37986,                 1.5389,                0.91016,                 1.3721,             0.00047526,             0.00047526,             0.00047526
                    291,                 1.5519,                 1.0025,                 1.3153,                0.78611,                0.80757,                0.76872,                0.39245,                 1.4418,                0.88452,                  1.302,             0.00047306,             0.00047306,             0.00047306
                    292,                 1.5775,                 1.0064,                 1.2869,                0.77311,                0.79736,                0.76741,                0.41031,                 1.3751,                0.86798,                 1.2682,             0.00047086,             0.00047086,             0.00047086
                    293,                 1.6373,                 1.0396,                 1.3397,                0.70961,                0.85498,                0.74347,                0.40772,                 1.3867,                0.88386,                 1.2731,             0.00046866,             0.00046866,             0.00046866
                    294,                 1.5632,                 1.0415,                 1.2946,                0.69539,                0.83525,                0.73196,                 0.3966,                 1.4189,                0.92505,                 1.2851,             0.00046646,             0.00046646,             0.00046646
                    295,                 1.5286,                 1.0525,                 1.3689,                0.71603,                0.81366,                0.71615,                0.38368,                 1.4532,                0.95103,                 1.2983,             0.00046426,             0.00046426,             0.00046426
                    296,                    1.5,                 0.9991,                 1.2764,                0.75114,                0.81005,                0.72127,                 0.3911,                 1.4706,                 0.9337,                 1.3119,             0.00046206,             0.00046206,             0.00046206
                    297,                 1.5606,                 1.0623,                 1.3193,                0.76471,                0.79942,                0.71116,                0.38886,                 1.4706,                0.92437,                 1.3259,             0.00045987,             0.00045987,             0.00045987
                    298,                 1.5518,                 1.0369,                 1.3622,                0.77758,                 0.7793,                0.70759,                 0.4012,                 1.4568,                0.93219,                 1.3334,             0.00045767,             0.00045767,             0.00045767
                    299,                 1.5347,                 0.9962,                 1.2773,                0.75725,                0.77219,                0.69494,                0.39808,                 1.4614,                0.93546,                 1.3225,             0.00045547,             0.00045547,             0.00045547
                    300,                 1.4484,                 1.0247,                 1.2958,                0.74066,                0.77316,                0.69143,                0.38913,                 1.4459,                0.92185,                 1.3104,             0.00045327,             0.00045327,             0.00045327
                    301,                 1.5005,                0.99046,                 1.2778,                0.75652,                0.78145,                0.71359,                0.40583,                 1.4022,                0.88166,                 1.2794,             0.00045107,             0.00045107,             0.00045107
                    302,                  1.609,                  1.077,                 1.4082,                0.77511,                0.79447,                0.72985,                0.41842,                 1.3653,                0.85006,                 1.2509,             0.00044887,             0.00044887,             0.00044887
                    303,                 1.5556,                0.99735,                 1.2923,                0.78072,                0.79142,                0.74507,                  0.427,                 1.3675,                0.84435,                 1.2518,             0.00044667,             0.00044667,             0.00044667
                    304,                 1.6797,                 1.0639,                 1.3678,                0.79249,                0.80407,                0.76396,                0.42104,                 1.3655,                0.83568,                 1.2602,             0.00044447,             0.00044447,             0.00044447
                    305,                 1.4644,                0.99102,                 1.3195,                0.81388,                0.79568,                0.77088,                0.43122,                 1.3701,                0.82242,                 1.2688,             0.00044227,             0.00044227,             0.00044227
                    306,                 1.5545,                0.98709,                 1.2318,                0.80484,                0.80192,                0.77198,                0.43604,                 1.4021,                0.84576,                 1.2879,             0.00044007,             0.00044007,             0.00044007
                    307,                 1.5593,                 1.0216,                 1.3146,                0.80548,                0.84392,                0.77166,                0.42914,                 1.4177,                0.84979,                 1.2978,             0.00043787,             0.00043787,             0.00043787
