                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    491,                 1.2165,                0.63947,                 1.1007,                0.53644,                0.62901,                0.63398,                0.34739,                 2.0951,                 1.2042,                 1.8695,              0.0080596,              0.0080596,              0.0080596
                    492,                 1.1943,                0.63519,                 1.0928,                0.56107,                0.65305,                0.64871,                0.35129,                  2.102,                 1.2108,                 1.8741,              0.0080556,              0.0080556,              0.0080556
                    493,                 1.1967,                0.63107,                 1.0987,                0.60362,                0.65142,                0.64785,                0.35136,                 2.1108,                 1.2037,                  1.889,              0.0080517,              0.0080517,              0.0080517
                    494,                 1.1881,                0.63018,                 1.0862,                 0.6065,                0.65683,                0.63559,                0.34734,                 2.1158,                 1.2108,                 1.8964,              0.0080477,              0.0080477,              0.0080477
                    495,                 1.1936,                0.63606,                  1.087,                0.60292,                0.63981,                 0.6378,                0.34307,                 2.1278,                 1.2188,                 1.9041,              0.0080438,              0.0080438,              0.0080438
                    496,                 1.1815,                0.62037,                 1.0939,                0.60532,                0.64212,                0.64077,                0.34724,                 2.1419,                 1.2271,                 1.9094,              0.0080398,              0.0080398,              0.0080398
                    497,                 1.1822,                0.62799,                 1.0821,                0.59224,                 0.6597,                0.64569,                0.34561,                 2.1472,                 1.2442,                 1.9142,              0.0080358,              0.0080358,              0.0080358
                    498,                 1.1786,                0.62843,                 1.0929,                0.57584,                0.64314,                0.64179,                0.34293,                 2.1587,                 1.2576,                 1.9273,              0.0080319,              0.0080319,              0.0080319
                    499,                 1.2076,                0.63126,                 1.0929,                 0.6333,                0.62092,                0.64438,                0.34132,                 2.1636,                 1.2717,                 1.9339,              0.0080279,              0.0080279,              0.0080279
                    500,                 1.2012,                0.63452,                 1.0956,                0.58777,                0.64314,                0.62861,                0.34011,                 2.1564,                 1.2516,                 1.9309,               0.008024,               0.008024,               0.008024
                    501,                 1.2153,                0.63926,                 1.0983,                0.52556,                0.66718,                  0.625,                0.33548,                  2.146,                 1.2448,                 1.9185,                0.00802,                0.00802,                0.00802
                    502,                 1.1943,                0.62249,                 1.0916,                0.60353,                  0.669,                0.63641,                0.33725,                 2.1412,                 1.2203,                 1.9216,               0.008016,               0.008016,               0.008016
                    503,                 1.1878,                0.63253,                 1.0934,                0.60725,                0.66776,                0.63043,                0.34178,                 2.1305,                   1.18,                 1.9166,              0.0080121,              0.0080121,              0.0080121
                    504,                 1.1988,                0.64189,                 1.1018,                0.61492,                0.66592,                0.64334,                0.34653,                 2.1118,                  1.162,                 1.9041,              0.0080081,              0.0080081,              0.0080081
                    505,                 1.1952,                 0.6348,                  1.092,                0.62733,                0.66228,                 0.6434,                0.34883,                 2.1081,                 1.1625,                 1.8932,              0.0080042,              0.0080042,              0.0080042
                    506,                 1.1734,                0.61756,                 1.0954,                0.61059,                0.65865,                0.63154,                0.34064,                 2.0966,                 1.1623,                 1.8831,              0.0080002,              0.0080002,              0.0080002
                    507,                 1.1989,                 0.6295,                 1.0912,                0.63877,                0.66064,                0.63771,                0.34588,                 2.1003,                 1.1834,                 1.8876,              0.0079962,              0.0079962,              0.0079962
                    508,                 1.1613,                0.61591,                 1.0744,                0.63386,                0.65102,                0.62474,                0.32054,                  2.107,                 1.2121,                 1.8958,              0.0079923,              0.0079923,              0.0079923
                    509,                 1.1659,                0.61438,                 1.0802,                0.51577,                0.64879,                0.63191,                0.34898,                 2.1036,                 1.2034,                 1.8957,              0.0079883,              0.0079883,              0.0079883
                    510,                 1.1871,                0.63512,                 1.0942,                0.53831,                0.64186,                0.62597,                0.34791,                  2.103,                 1.2025,                 1.8967,              0.0079844,              0.0079844,              0.0079844
                    511,                 1.1916,                0.62436,                 1.0861,                0.55118,                 0.6234,                0.63079,                0.34473,                 2.0902,                 1.1745,                 1.8883,              0.0079804,              0.0079804,              0.0079804
                    512,                 1.1759,                0.61743,                  1.086,                0.56728,                0.60012,                 0.6233,                0.34348,                   2.08,                  1.182,                 1.8824,              0.0079764,              0.0079764,              0.0079764
                    513,                 1.1809,                0.62401,                  1.091,                0.54683,                0.62493,                0.62452,                0.34561,                 2.0668,                 1.1685,                 1.8799,              0.0079725,              0.0079725,              0.0079725
                    514,                 1.1655,                 0.6143,                 1.0819,                0.51731,                0.65543,                0.61935,                0.34419,                 2.0575,                  1.179,                 1.8747,              0.0079685,              0.0079685,              0.0079685
                    515,                 1.1887,                0.63145,                  1.092,                0.51864,                 0.6541,                0.61406,                0.34367,                 2.0462,                 1.1431,                 1.8643,              0.0079646,              0.0079646,              0.0079646
                    516,                  1.183,                0.62557,                 1.0904,                0.52765,                0.65487,                 0.6091,                0.34255,                 2.0552,                 1.1842,                 1.8669,              0.0079606,              0.0079606,              0.0079606
                    517,                 1.1746,                0.61828,                 1.0956,                0.51808,                0.65361,                0.62471,                0.34296,                 2.0678,                 1.1933,                 1.8723,              0.0079566,              0.0079566,              0.0079566
                    518,                 1.1738,                0.61582,                 1.0814,                0.52312,                0.65361,                 0.6258,                0.32353,                 2.0687,                 1.1647,                  1.875,              0.0079527,              0.0079527,              0.0079527
                    519,                 1.1819,                0.62899,                 1.0842,                0.52583,                 0.6469,                0.62191,                0.34789,                 2.0802,                 1.1621,                 1.8786,              0.0079487,              0.0079487,              0.0079487
                    520,                 1.1862,                0.63437,                 1.0957,                0.52919,                0.64382,                0.64018,                0.35545,                 2.0825,                 1.1629,                 1.8784,              0.0079448,              0.0079448,              0.0079448
                    521,                 1.1872,                0.62761,                  1.088,                 0.5469,                0.63897,                0.63973,                0.35467,                 2.0827,                 1.1804,                 1.8641,              0.0079408,              0.0079408,              0.0079408
                    522,                 1.1687,                0.62008,                 1.0782,                0.53714,                0.63403,                 0.6381,                0.35745,                 2.0892,                 1.2014,                 1.8652,              0.0079368,              0.0079368,              0.0079368
                    523,                 1.1863,                0.63101,                 1.0932,                0.57907,                0.64966,                 0.6441,                0.33403,                 2.0892,                 1.2161,                 1.8596,              0.0079329,              0.0079329,              0.0079329
                    524,                 1.1708,                0.62141,                 1.0924,                0.57576,                0.63964,                0.64257,                0.33581,                 2.1012,                 1.2189,                 1.8583,              0.0079289,              0.0079289,              0.0079289
                    525,                 1.1883,                0.62846,                 1.0895,                0.54759,                0.63798,                0.64544,                0.35506,                  2.091,                 1.1951,                 1.8616,               0.007925,               0.007925,               0.007925
                    526,                 1.1949,                0.63504,                 1.1023,                 0.5683,                0.65698,                0.63754,                0.35647,                 2.0891,                 1.1969,                 1.8661,               0.007921,               0.007921,               0.007921
                    527,                 1.1802,                0.61434,                 1.0754,                0.61209,                0.66041,                0.64308,                 0.3377,                 2.1008,                 1.1906,                 1.8902,               0.007917,               0.007917,               0.007917
                    528,                 1.1675,                0.61666,                  1.087,                0.61129,                0.66159,                0.64298,                0.33278,                 2.1063,                 1.1807,                 1.9002,              0.0079131,              0.0079131,              0.0079131
                    529,                 1.1588,                 0.6077,                 1.0738,                0.62081,                0.66103,                0.64983,                0.35982,                 2.1025,                 1.1755,                 1.9002,              0.0079091,              0.0079091,              0.0079091
                    530,                 1.1792,                0.61191,                 1.0755,                 0.6267,                 0.6619,                0.64891,                 0.3576,                    2.1,                 1.1868,                 1.9063,              0.0079052,              0.0079052,              0.0079052
                    531,                 1.1792,                0.62623,                 1.0919,                0.59368,                0.63474,                0.64955,                0.35806,                 2.0974,                  1.214,                 1.9078,              0.0079012,              0.0079012,              0.0079012
                    532,                 1.1686,                0.61346,                 1.0839,                0.60903,                0.62639,                0.65061,                0.35809,                 2.1098,                 1.2348,                 1.9115,              0.0078972,              0.0078972,              0.0078972
                    533,                 1.1841,                0.62419,                   1.09,                0.64057,                0.64765,                0.65592,                0.35397,                 2.1095,                 1.2293,                 1.9178,              0.0078933,              0.0078933,              0.0078933
                    534,                 1.1521,                0.61884,                  1.085,                0.65596,                0.65004,                0.65955,                0.35162,                 2.1201,                 1.2208,                 1.9258,              0.0078893,              0.0078893,              0.0078893
                    535,                 1.1937,                0.61416,                 1.0777,                0.64297,                0.61865,                0.66137,                0.33224,                 2.1291,                 1.2174,                 1.9357,              0.0078854,              0.0078854,              0.0078854
                    536,                 1.1723,                0.62107,                 1.0925,                0.64626,                0.64182,                0.66291,                0.33106,                 2.1258,                 1.1974,                  1.935,              0.0078814,              0.0078814,              0.0078814
                    537,                 1.1581,                0.60693,                 1.0786,                0.62521,                0.63791,                 0.6636,                 0.3317,                 2.1378,                 1.2069,                 1.9353,              0.0078774,              0.0078774,              0.0078774
                    538,                 1.1638,                0.61233,                 1.0799,                0.62809,                0.63379,                0.66631,                0.33576,                 2.1377,                  1.217,                 1.9317,              0.0078735,              0.0078735,              0.0078735
                    539,                 1.1835,                0.63492,                 1.0985,                0.61537,                0.63779,                0.65778,                0.33391,                 2.1243,                 1.2121,                 1.9279,              0.0078695,              0.0078695,              0.0078695
                    540,                 1.1827,                0.62394,                  1.088,                0.61492,                0.63124,                0.65254,                 0.3315,                 2.1211,                 1.2329,                 1.9296,              0.0078656,              0.0078656,              0.0078656
                    541,                 1.1968,                0.62312,                 1.0829,                0.64316,                0.64098,                 0.6513,                0.32767,                 2.1205,                 1.2343,                 1.9348,              0.0078616,              0.0078616,              0.0078616
                    542,                 1.1744,                0.61252,                 1.0929,                0.62892,                0.64231,                0.64853,                0.32802,                 2.1208,                 1.2377,                 1.9327,              0.0078576,              0.0078576,              0.0078576
                    543,                 1.1679,                 0.6184,                 1.0848,                 0.5428,                0.63417,                0.63471,                0.32296,                 2.1249,                 1.2392,                 1.9397,              0.0078537,              0.0078537,              0.0078537
                    544,                 1.1808,                0.62159,                 1.0871,                0.55034,                0.63599,                0.62771,                0.32212,                 2.1267,                 1.2753,                 1.9425,              0.0078497,              0.0078497,              0.0078497
                    545,                 1.1783,                0.62424,                 1.0861,                0.55268,                0.63599,                0.61728,                0.31603,                 2.1252,                 1.2839,                  1.935,              0.0078458,              0.0078458,              0.0078458
                    546,                 1.1631,                0.61079,                 1.0823,                0.55832,                0.63625,                0.62841,                0.34152,                 2.1327,                 1.2671,                 1.9298,              0.0078418,              0.0078418,              0.0078418
                    547,                 1.1669,                 0.6158,                  1.081,                 0.5598,                 0.6393,                0.62923,                0.33889,                 2.1407,                 1.2685,                 1.9322,              0.0078378,              0.0078378,              0.0078378
                    548,                 1.1833,                0.61947,                 1.0774,                 0.5606,                0.63626,                0.62586,                0.33885,                 2.1507,                 1.2789,                 1.9393,              0.0078339,              0.0078339,              0.0078339
                    549,                 1.1611,                0.61592,                 1.0844,                0.53662,                0.63342,                0.61159,                0.33497,                 2.1437,                 1.2908,                 1.9435,              0.0078299,              0.0078299,              0.0078299
                    550,                 1.1553,                 0.6093,                 1.0657,                0.55578,                0.63796,                 0.6172,                0.33806,                 2.1402,                 1.2846,                 1.9401,               0.007826,               0.007826,               0.007826
                    551,                 1.1517,                0.60989,                 1.0833,                 0.5438,                0.61251,                0.61772,                0.34019,                 2.1425,                 1.2932,                 1.9439,               0.007822,               0.007822,               0.007822
                    552,                 1.1823,                0.61962,                 1.0925,                0.52362,                0.61583,                0.61561,                0.33715,                 2.1545,                 1.3016,                 1.9542,               0.007818,               0.007818,               0.007818
                    553,                 1.1629,                0.61409,                 1.0886,                0.53144,                 0.5957,                0.61706,                0.33879,                 2.1575,                  1.296,                  1.953,              0.0078141,              0.0078141,              0.0078141
                    554,                 1.1834,                0.61953,                 1.0949,                0.52551,                0.62494,                0.62801,                0.34085,                 2.1556,                 1.2982,                 1.9558,              0.0078101,              0.0078101,              0.0078101
                    555,                 1.1721,                 0.6183,                 1.0785,                0.53046,                0.63077,                0.63206,                0.34508,                 2.1547,                 1.2988,                 1.9552,              0.0078062,              0.0078062,              0.0078062
                    556,                 1.1748,                0.61881,                 1.0887,                0.53438,                0.63689,                 0.6207,                0.34122,                 2.1554,                 1.2846,                 1.9555,              0.0078022,              0.0078022,              0.0078022
                    557,                 1.1757,                0.61148,                 1.0771,                0.60905,                0.64563,                0.61892,                0.34041,                 2.1576,                  1.309,                 1.9511,              0.0077982,              0.0077982,              0.0077982
                    558,                 1.1796,                 0.6234,                  1.096,                0.61508,                0.63474,                0.61872,                0.34034,                 2.1505,                 1.3165,                 1.9437,              0.0077943,              0.0077943,              0.0077943
                    559,                 1.1669,                0.61046,                 1.0886,                 0.6288,                0.63675,                0.61143,                0.33719,                 2.1509,                 1.3086,                 1.9435,              0.0077903,              0.0077903,              0.0077903
                    560,                 1.1645,                0.60561,                 1.0742,                 0.6125,                0.66029,                0.60916,                0.33561,                 2.1491,                 1.2973,                 1.9387,              0.0077864,              0.0077864,              0.0077864
                    561,                 1.1703,                0.62136,                 1.0846,                0.61681,                0.65238,                0.61623,                0.34494,                 2.1474,                 1.2926,                 1.9365,              0.0077824,              0.0077824,              0.0077824
                    562,                 1.1567,                0.59998,                  1.075,                0.61013,                 0.6549,                0.62168,                  0.327,                 2.1489,                 1.2549,                 1.9387,              0.0077784,              0.0077784,              0.0077784
                    563,                 1.1442,                0.60177,                 1.0807,                0.60179,                0.65557,                0.62985,                0.33446,                 2.1509,                 1.2191,                 1.9369,              0.0077745,              0.0077745,              0.0077745
                    564,                 1.1612,                0.60544,                 1.0915,                0.60321,                0.65661,                0.62778,                0.35483,                 2.1498,                 1.2162,                 1.9371,              0.0077705,              0.0077705,              0.0077705
                    565,                 1.1658,                0.61237,                 1.0796,                0.58434,                0.65739,                0.62625,                0.34642,                 2.1499,                 1.2135,                 1.9421,              0.0077666,              0.0077666,              0.0077666
                    566,                 1.1721,                0.61038,                  1.087,                0.60255,                0.65375,                0.62279,                 0.3463,                 2.1417,                 1.2118,                 1.9459,              0.0077626,              0.0077626,              0.0077626
                    567,                 1.1449,                0.60238,                  1.063,                0.54123,                  0.658,                0.61815,                0.34459,                 2.1403,                  1.209,                 1.9506,              0.0077586,              0.0077586,              0.0077586
                    568,                 1.1664,                0.60654,                 1.0819,                0.60218,                0.62922,                0.62094,                0.34261,                 2.1359,                 1.2028,                 1.9537,              0.0077547,              0.0077547,              0.0077547
                    569,                 1.1599,                 0.6076,                 1.0789,                0.59645,                0.62583,                0.61377,                0.34173,                 2.1435,                 1.2164,                 1.9597,              0.0077507,              0.0077507,              0.0077507
                    570,                 1.1457,                0.60816,                 1.0774,                0.59059,                0.62657,                0.60794,                0.34012,                 2.1426,                 1.2246,                 1.9594,              0.0077468,              0.0077468,              0.0077468
                    571,                 1.1627,                 0.6157,                 1.0703,                0.48512,                0.64288,                 0.6012,                0.33821,                 2.1337,                 1.2205,                 1.9531,              0.0077428,              0.0077428,              0.0077428
                    572,                 1.1413,                0.60719,                 1.0672,                0.57181,                0.56123,                0.60357,                0.34106,                 2.1316,                  1.224,                 1.9583,              0.0077388,              0.0077388,              0.0077388
                    573,                 1.1467,                0.59734,                 1.0776,                0.62937,                0.57151,                0.62576,                0.35388,                 2.1439,                 1.2353,                 1.9648,              0.0077349,              0.0077349,              0.0077349
                    574,                 1.1659,                0.60784,                 1.0746,                0.67593,                0.59732,                0.63135,                0.35623,                 2.1447,                 1.2393,                 1.9632,              0.0077309,              0.0077309,              0.0077309
                    575,                 1.1604,                0.60875,                 1.0774,                0.66302,                0.60718,                0.63409,                0.35783,                 2.1465,                  1.246,                 1.9638,               0.007727,               0.007727,               0.007727
                    576,                 1.1506,                0.60134,                 1.0751,                0.65533,                0.63011,                0.63689,                0.35381,                 2.1396,                 1.2546,                 1.9545,               0.007723,               0.007723,               0.007723
                    577,                  1.165,                 0.6097,                 1.0871,                0.64859,                0.62692,                 0.6395,                0.35685,                 2.1289,                 1.2385,                 1.9388,               0.007719,               0.007719,               0.007719
                    578,                 1.1509,                0.60696,                  1.071,                0.67089,                0.62763,                0.64422,                0.36019,                 2.1288,                 1.2487,                 1.9422,              0.0077151,              0.0077151,              0.0077151
                    579,                 1.1673,                0.61146,                 1.0698,                0.64645,                 0.6278,                0.64399,                0.35667,                 2.1344,                 1.2516,                 1.9534,              0.0077111,              0.0077111,              0.0077111
                    580,                 1.1544,                0.60163,                 1.0735,                0.66688,                0.62016,                0.64869,                0.35701,                 2.1361,                 1.2452,                 1.9603,              0.0077072,              0.0077072,              0.0077072
                    581,                 1.1573,                0.60932,                 1.0733,                0.64719,                0.62026,                0.64549,                0.35516,                 2.1338,                 1.2346,                 1.9607,              0.0077032,              0.0077032,              0.0077032
                    582,                 1.1459,                0.60519,                 1.0695,                0.64746,                0.61828,                 0.6428,                0.35493,                 2.1305,                 1.2373,                 1.9534,              0.0076992,              0.0076992,              0.0076992
                    583,                 1.1499,                0.60422,                 1.0754,                0.65636,                0.62049,                0.64106,                0.34992,                 2.1307,                 1.2351,                 1.9538,              0.0076953,              0.0076953,              0.0076953
                    584,                 1.1629,                0.60689,                 1.0793,                 0.6681,                0.61573,                0.63705,                0.35403,                 2.1317,                 1.2449,                 1.9536,              0.0076913,              0.0076913,              0.0076913
                    585,                 1.1696,                0.61725,                 1.0847,                0.66478,                0.62019,                0.63754,                0.35416,                 2.1316,                 1.2595,                 1.9468,              0.0076874,              0.0076874,              0.0076874
                    586,                 1.1397,                0.59551,                 1.0748,                0.64985,                0.61859,                0.63425,                 0.3525,                 2.1299,                 1.2605,                 1.9369,              0.0076834,              0.0076834,              0.0076834
                    587,                 1.1528,                0.60218,                 1.0751,                0.63381,                0.62118,                0.63431,                0.35538,                 2.1246,                 1.2459,                 1.9267,              0.0076794,              0.0076794,              0.0076794
                    588,                 1.1645,                0.61219,                 1.0781,                0.65507,                 0.5993,                0.63058,                0.35382,                 2.1253,                 1.2319,                 1.9276,              0.0076755,              0.0076755,              0.0076755
                    589,                 1.1421,                0.60813,                 1.0636,                 0.6531,                0.59796,                0.63851,                0.36175,                 2.1279,                 1.2293,                 1.9341,              0.0076715,              0.0076715,              0.0076715
                    590,                 1.1629,                0.60534,                  1.077,                0.65383,                 0.6011,                0.64254,                0.36022,                 2.1368,                 1.2297,                 1.9417,              0.0076676,              0.0076676,              0.0076676
                    591,                 1.1513,                 0.6042,                 1.0654,                0.66775,                0.61839,                 0.6458,                0.36015,                 2.1405,                 1.2389,                 1.9406,              0.0076636,              0.0076636,              0.0076636
                    592,                 1.1344,                0.59797,                 1.0625,                0.64785,                0.61992,                0.63964,                0.35813,                 2.1412,                 1.2301,                 1.9397,              0.0076596,              0.0076596,              0.0076596
                    593,                  1.136,                0.59363,                 1.0679,                0.64366,                0.61685,                0.63596,                 0.3562,                 2.1418,                 1.2217,                 1.9453,              0.0076557,              0.0076557,              0.0076557
                    594,                 1.1528,                 0.6022,                 1.0699,                0.64917,                0.62424,                0.63975,                0.35594,                 2.1355,                 1.2119,                  1.938,              0.0076517,              0.0076517,              0.0076517
                    595,                 1.1389,                0.59544,                 1.0708,                0.68983,                0.62232,                0.64031,                 0.3542,                 2.1383,                 1.2189,                 1.9416,              0.0076478,              0.0076478,              0.0076478
                    596,                 1.1445,                0.60597,                 1.0799,                0.68244,                0.63083,                 0.6304,                 0.3506,                 2.1441,                 1.2233,                  1.945,              0.0076438,              0.0076438,              0.0076438
                    597,                 1.1419,                0.60636,                 1.0766,                0.71276,                 0.6181,                0.63996,                0.35516,                 2.1493,                 1.2301,                 1.9461,              0.0076398,              0.0076398,              0.0076398
                    598,                 1.1515,                0.61662,                 1.0775,                0.71186,                0.62734,                0.64046,                0.35641,                  2.145,                 1.2235,                 1.9438,              0.0076359,              0.0076359,              0.0076359
                    599,                   1.15,                0.59941,                 1.0813,                0.72566,                0.62478,                0.64434,                0.33743,                 2.1415,                 1.2105,                 1.9461,              0.0076319,              0.0076319,              0.0076319
                    600,                 1.1351,                0.59706,                 1.0696,                0.72505,                0.63111,                0.64319,                0.33931,                 2.1437,                 1.2069,                 1.9425,               0.007628,               0.007628,               0.007628
                    601,                 1.1473,                0.60058,                 1.0803,                0.72318,                0.62872,                0.64167,                0.33899,                 2.1442,                 1.2122,                 1.9449,               0.007624,               0.007624,               0.007624
                    602,                 1.1373,                0.59468,                 1.0693,                0.73121,                0.62572,                0.64016,                0.35835,                 2.1448,                 1.2399,                 1.9481,                0.00762,                0.00762,                0.00762
                    603,                 1.1385,                 0.5939,                 1.0735,                0.73173,                0.62561,                 0.6393,                0.35974,                 2.1446,                 1.2456,                 1.9475,              0.0076161,              0.0076161,              0.0076161
                    604,                 1.1415,                0.59838,                 1.0771,                0.71981,                 0.6181,                0.63824,                0.36412,                 2.1367,                 1.2429,                 1.9446,              0.0076121,              0.0076121,              0.0076121
                    605,                 1.1476,                0.60998,                 1.0749,                0.70311,                0.61328,                0.63347,                0.35879,                  2.137,                 1.2403,                 1.9406,              0.0076082,              0.0076082,              0.0076082
                    606,                 1.1623,                0.60766,                 1.0784,                0.71943,                0.61023,                0.62774,                0.35372,                 2.1395,                 1.2215,                 1.9396,              0.0076042,              0.0076042,              0.0076042
                    607,                 1.1365,                0.60339,                 1.0645,                0.74289,                0.61189,                0.64413,                0.36097,                 2.1378,                 1.2248,                 1.9363,              0.0076002,              0.0076002,              0.0076002
                    608,                 1.1299,                 0.5945,                 1.0692,                 0.7286,                0.61219,                0.64483,                0.36574,                 2.1385,                 1.2084,                 1.9382,              0.0075963,              0.0075963,              0.0075963
                    609,                 1.1368,                0.60584,                  1.084,                0.74269,                0.61261,                0.64361,                0.36485,                 2.1404,                 1.2161,                  1.938,              0.0075923,              0.0075923,              0.0075923
                    610,                 1.1428,                0.59712,                 1.0697,                0.75234,                0.61363,                0.64869,                0.36521,                  2.141,                 1.2067,                 1.9378,              0.0075884,              0.0075884,              0.0075884
                    611,                 1.1277,                0.58885,                   1.07,                0.76063,                0.61459,                 0.6487,                0.36642,                 2.1386,                 1.1984,                 1.9282,              0.0075844,              0.0075844,              0.0075844
                    612,                 1.1359,                0.59871,                 1.0642,                0.75667,                0.62435,                 0.6492,                0.36285,                 2.1514,                 1.2259,                 1.9329,              0.0075804,              0.0075804,              0.0075804
                    613,                 1.1302,                0.59332,                 1.0655,                0.76023,                0.63135,                0.64927,                0.35983,                 2.1489,                 1.2093,                 1.9368,              0.0075765,              0.0075765,              0.0075765
                    614,                 1.1428,                0.59671,                 1.0741,                0.74985,                0.61348,                0.64452,                0.36007,                 2.1455,                 1.1961,                 1.9367,              0.0075725,              0.0075725,              0.0075725
                    615,                 1.1393,                0.59529,                 1.0705,                0.75672,                 0.6142,                0.64422,                0.33927,                 2.1534,                 1.2056,                 1.9409,              0.0075686,              0.0075686,              0.0075686
                    616,                 1.1516,                0.60658,                 1.0663,                0.75905,                0.61397,                0.64211,                0.33779,                 2.1566,                 1.2064,                 1.9421,              0.0075646,              0.0075646,              0.0075646
                    617,                 1.1256,                0.58632,                 1.0591,                 0.7859,                0.58373,                0.64082,                0.33168,                 2.1614,                 1.2333,                 1.9495,              0.0075606,              0.0075606,              0.0075606
                    618,                 1.1374,                0.60117,                 1.0656,                0.72757,                0.61373,                0.63798,                0.32996,                 2.1665,                 1.2431,                 1.9541,              0.0075567,              0.0075567,              0.0075567
                    619,                 1.1437,                0.60253,                 1.0743,                0.67924,                0.63795,                0.64299,                0.33246,                 2.1704,                  1.247,                  1.954,              0.0075527,              0.0075527,              0.0075527
                    620,                  1.148,                0.60385,                 1.0704,                0.68971,                0.62627,                0.64188,                0.33441,                 2.1684,                 1.2424,                 1.9496,              0.0075488,              0.0075488,              0.0075488
                    621,                 1.1427,                0.59037,                 1.0619,                0.67302,                 0.6158,                0.64341,                0.33464,                 2.1626,                 1.2397,                 1.9512,              0.0075448,              0.0075448,              0.0075448
                    622,                 1.1429,                0.60193,                 1.0613,                0.67699,                0.61499,                0.64499,                0.33324,                 2.1606,                 1.2169,                 1.9458,              0.0075408,              0.0075408,              0.0075408
                    623,                 1.1316,                0.58899,                 1.0547,                0.65263,                0.61004,                0.64736,                0.32907,                 2.1588,                 1.2062,                 1.9477,              0.0075369,              0.0075369,              0.0075369
                    624,                 1.1562,                0.59799,                 1.0729,                0.65584,                0.60681,                0.64281,                0.32825,                 2.1582,                 1.2031,                 1.9486,              0.0075329,              0.0075329,              0.0075329
